"Forecast","Section","Field","Index","TTime","Direction","LowSpeed","HighSpeed","Mainly","Occasionally","ForaTime","Gusts","Showers","ChangeAdv","ChangeVerb","EllidedVerb","TimePhrase","Connective","StartPos","GustSpeed"
"19Oct2000_14.prn","3","wind10M",0,6,202.50,18,22,0,0,0,0,0,,,0,,,0,
"19Oct2000_14.prn","3","wind10M",1,24,180.00,22,28,0,0,0,0,0,"steadily","rising",0,,,4,
"19Oct2000_14.prn","4","wind10M",0,0,180.00,22,28,0,0,0,0,0,,,0,,,0,
"19Oct2000_14.prn","4","wind10M",1,9,157.50,25,30,0,0,0,0,0,,"backing",0,"during morning",,3,
"19Oct2000_14.prn","4","wind10M",2,24,247.50,20,25,0,0,0,0,0,,"veering and easing",0,"later",".",11,
"19Oct2001_01.prn","2","wind10M",0,6,135.00,12,18,1,0,0,0,0,,,0,,,0,
"19Oct2001_01.prn","3","wind10M",0,0,135.00,12,18,0,0,0,0,0,,,0,,,0,
"19Oct2001_01.prn","3","wind10M",1,24,112.50,18,22,0,0,0,0,0,,"backing",0,"later",,3,
"19Oct2001_01.prn","4","wind10M",0,0,112.50,18,22,0,0,0,0,0,,,0,,,0,
"19Oct2001_01.prn","4","wind10M",1,12,135.00,12,18,0,0,0,0,0,,"veering",0,"by afternoon",,4,
"19Oct2001_01.prn","4","wind10M",2,24,112.50,15,20,0,0,0,0,0,,"veering",1,"later",".",10,
"19Oct2001_14.prn","2","wind10M",0,15,157.50,12,16,0,0,0,0,0,,,0,,,0,
"19Oct2001_14.prn","3","wind10M",0,6,157.50,12,16,0,0,0,0,0,,,0,,,0,
"19Oct2001_14.prn","3","wind10M",1,24,112.50,16,20,0,0,0,0,0,,"backing",0,"later",,4,
"19Oct2001_14.prn","4","wind10M",0,0,112.50,16,20,0,0,0,0,0,,,0,,,0,
"19Oct2001_14.prn","4","wind10M",1,24,112.50,8,12,0,0,0,0,0,"gradually","easing",0,,,4,
"19Sep2000_03.prn","2","wind10M",0,6,157.50,10,15,0,0,0,0,0,,,0,,,0,
"19Sep2000_03.prn","2","wind10M",1,18,157.50,15,20,0,0,0,0,0,,"increasing",0,"by evening",,4,
"19Sep2000_03.prn","2","wind10M",2,24,157.50,25,30,0,0,0,0,0,,"increasing",1,"later","and",9,
"19Sep2000_03.prn","3","wind10M",0,0,157.50,25,30,0,0,0,0,0,,,0,,,0,
"19Sep2000_03.prn","3","wind10M",1,12,157.50,20,25,0,0,0,0,0,,"easing",0,"by afternoon",,4,
"19Sep2000_03.prn","3","wind10M",2,24,157.50,30,35,0,0,0,0,0,,"increasing",0,"later",",",9,
"19Sep2000_03.prn","4","wind10M",0,0,157.50,30,35,0,0,0,0,0,,,0,,,0,
"19Sep2000_03.prn","4","wind10M",1,24,157.50,15,20,0,0,0,0,0,"gradually","easing",0,,,4,
"19Sep2000_15.prn","2","wind10M",0,15,135.00,14,18,0,0,0,0,0,,,0,,,0,
"19Sep2000_15.prn","2","wind10M",1,24,135.00,26,30,0,0,0,0,0,,"rising",0,"tonight",,3,
"19Sep2000_15.prn","2","wind10M",2,6,135.00,20,24,0,0,0,0,0,,"easing",0,"by end of period","then",7,
"19Sep2000_15.prn","3","wind10M",0,6,135.00,20,24,0,0,0,0,0,,,0,,,0,
"19Sep2000_15.prn","3","wind10M",1,-99,112.50,16,20,0,0,1,0,0,,"backing",0,,,3,
"19Sep2000_15.prn","3","wind10M",2,21,135.00,30,34,0,0,0,0,0,,"veering and rising",0,"in evening","then",10,
"19Sep2000_15.prn","4","wind10M",0,0,135.00,30,34,0,0,0,0,0,,,0,,,0,
"19Sep2000_15.prn","4","wind10M",1,9,157.50,16,20,0,0,0,0,0,,"veering",0,"in morning",,3,
"19Sep2001_03.prn","2","wind10M",0,6,45.00,14,18,0,0,0,0,0,,,0,,,0,
"19Sep2001_03.prn","2","wind10M",1,18,112.50,6,10,0,0,0,0,0,,"veering",0,"by late afternoon",,3,
"19Sep2001_03.prn","2","wind10M",2,18,-99.00,4,8,0,0,0,0,0,,"falling",0,"by evening","then",10,
"19Sep2001_03.prn","3","wind10M",0,0,-99.00,2,6,0,0,0,0,0,,,0,,,0,
"19Sep2001_03.prn","3","wind10M",1,3,348.75,2,6,0,0,1,0,0,,"setting",0,"soon",,3,
"19Sep2001_03.prn","4","wind10M",0,0,-99.00,2,6,0,0,0,0,0,,,0,,,0,
"19Sep2001_03.prn","4","wind10M",1,15,33.75,2,6,0,0,0,0,0,,"setting",0,"in afternoon",,3,
"19Sep2001_03.prn","4","wind10M",2,21,33.75,6,10,0,0,0,0,0,,"increasing",0,"in evening",,9,
"19Sep2001_13.prn","2","wind10M",0,15,45.00,12,16,0,0,0,0,0,,,0,,,0,
"19Sep2001_13.prn","2","wind10M",1,18,135.00,0,10,0,0,0,0,0,,"veering",0,"soon",,3,
"19Sep2001_13.prn","2","wind10M",2,24,225.00,0,10,0,0,0,0,0,,"veering",0,"by 0000","then",9,
"19Sep2001_13.prn","3","wind10M",0,6,225.00,0,10,0,0,0,0,0,,,0,,,0,
"19Sep2001_13.prn","3","wind10M",1,9,225.00,10,14,0,0,0,0,0,,"rising",0,"during morning",,4,
"19Sep2001_13.prn","4","wind10M",0,0,225.00,10,14,0,0,0,0,0,,,0,,,0,
"19Sep2001_13.prn","4","wind10M",1,12,315.00,5,10,0,0,0,0,0,,"veering",0,"by early afternoon",,3,
"1Apr2001_01.prn","2","wind10M",0,6,225.00,28,32,0,0,0,1,0,,,0,,,0,42
"1Apr2001_01.prn","2","wind10M",1,24,225.00,20,25,0,0,0,0,0,,"easing",0,"by end of period",,5,
"1Apr2001_01.prn","3","wind10M",0,0,225.00,20,25,0,0,0,0,0,,,0,,,0,
"1Apr2001_01.prn","3","wind10M",1,12,157.50,12,16,0,0,0,0,0,,"backing",0,"by midday",,3,
"1Apr2001_01.prn","3","wind10M",2,24,225.00,24,28,0,0,0,0,0,,"veering",0,"by midnight",", then",10,
"1Apr2001_01.prn","4","wind10M",0,0,225.00,24,28,0,0,0,0,0,,,0,,,0,
"1Apr2001_01.prn","4","wind10M",1,12,202.50,16,20,0,0,0,0,0,,"backing",0,"by midday",,3,
"1Apr2001_01.prn","4","wind10M",2,24,225.00,26,30,0,0,0,1,0,,"increasing and veering",0,"later",", then",9,40
"1Apr2001_15.prn","2","wind10M",0,15,225.00,24,28,0,0,0,1,0,,,0,,,0,36
"1Apr2001_15.prn","2","wind10M",1,3,180.00,16,20,0,0,0,0,0,,"decreasing and backing",0,"after midnight",,5,
"1Apr2001_15.prn","3","wind10M",0,6,168.75,16,20,0,0,0,0,0,,,0,,,0,
"1Apr2001_15.prn","3","wind10M",1,18,168.75,26,30,0,0,0,0,0,"steadily","rising",0,"by early evening",,4,
"1Apr2001_15.prn","3","wind10M",2,24,202.50,22,26,0,0,0,1,0,,"veering",0,"late evening",",",12,36
"1Apr2001_15.prn","4","wind10M",0,0,202.50,22,26,0,0,0,1,0,,,0,,,0,36
"1Apr2001_15.prn","4","wind10M",1,24,202.50,30,34,0,0,0,1,0,,"rising",0,"late evening",,5,45
"1Apr2002_02.prn","2","wind10M",0,6,168.75,22,28,0,0,0,0,0,,,0,,,0,
"1Apr2002_02.prn","2","wind10M",1,12,168.75,28,32,0,0,0,0,0,,"increasing",0,"by afternoon",,4,
"1Apr2002_02.prn","2","wind10M",2,24,202.50,18,22,0,0,0,0,0,,"veering and easing",0,"later",",",9,
"1Apr2002_02.prn","3","wind10M",0,0,202.50,18,22,0,0,0,0,0,,,0,,,0,
"1Apr2002_02.prn","3","wind10M",1,3,168.75,12,18,0,0,0,0,0,,"easing",0,"soon",,4,
"1Apr2002_02.prn","3","wind10M",2,24,168.75,18,22,0,0,0,0,0,,"increasing",0,"later",",",10,
"1Apr2002_02.prn","4","wind10M",0,0,168.75,18,22,0,0,0,0,0,,,0,,,0,
"1Apr2002_02.prn","4","wind10M",1,3,168.75,22,26,0,0,0,0,0,,"increasing",0,"soon",,4,
"1Apr2002_14.prn","2","wind10M",0,15,180.00,26,30,0,0,0,0,0,,,0,,,0,
"1Apr2002_14.prn","2","wind10M",1,24,180.00,18,22,0,0,0,0,0,"gradually","decreasing",0,"by late evening",,3,
"1Apr2002_14.prn","2","wind10M",2,3,202.50,10,14,0,0,0,0,0,,"veering",0,"after midnight",",",11,
"1Apr2002_14.prn","3","wind10M",0,6,202.50,10,14,0,0,0,0,0,,,0,,,0,
"1Apr2002_14.prn","3","wind10M",1,12,157.50,10,14,0,0,0,0,0,,"backing",0,"by early afternoon",,3,
"1Apr2002_14.prn","3","wind10M",2,21,157.50,16,20,0,0,0,0,0,,"rising",0,"in evening","then",8,
"1Apr2002_14.prn","4","wind10M",0,0,157.50,16,20,0,0,0,0,0,,,0,,,0,
"1Apr2002_14.prn","4","wind10M",1,9,157.50,20,24,0,0,0,0,0,,"rising",0,"by mid morning",,3,
"1Aug2000_14.prn","2","wind10M",0,15,67.50,6,12,0,0,0,0,0,,,0,,,0,
"1Aug2000_14.prn","3","wind10M",0,6,67.50,6,12,0,0,0,0,0,,,0,,,0,
"1Aug2000_14.prn","3","wind10M",1,24,22.50,8,13,0,0,0,0,0,,"backing",0,"later",,4,
"1Aug2000_14.prn","4","wind10M",0,0,22.50,8,13,0,0,0,0,0,,,0,,,0,
"1Aug2000_14.prn","4","wind10M",1,24,292.50,0,10,0,0,0,0,0,"gradually","backing easing",0,"by end of period",,3,
"1Aug2001_15.prn","2","wind10M",0,15,-99.00,5,10,0,0,0,0,0,,,0,,,0,
"1Aug2001_15.prn","2","wind10M",1,3,135.00,14,18,0,0,0,0,0,,"becoming and rising",0,"later tonight",,3,
"1Aug2001_15.prn","3","wind10M",0,6,135.00,14,18,0,0,0,0,0,,,0,,,0,
"1Aug2001_15.prn","3","wind10M",1,12,202.50,18,22,0,0,0,0,0,,"veering",0,"by afternoon",,3,
"1Aug2001_15.prn","3","wind10M",2,24,168.75,18,22,0,0,0,0,0,,"backing",0,"later in evening",",",9,
"1Aug2001_15.prn","4","wind10M",0,0,168.75,18,22,0,0,0,0,0,,,0,,,0,
"1Aug2001_15.prn","4","wind10M",1,18,270.00,10,14,0,0,0,0,0,"slowly","decreasing and veering",0,"by evening",,4,
"1Dec2000_03.prn","2","wind10M",0,6,157.50,26,30,0,0,0,0,0,,,0,,,0,
"1Dec2000_03.prn","2","wind10M",1,18,157.50,20,24,0,0,0,0,0,,"easing",0,"by late afternoon",,3,
"1Dec2000_03.prn","2","wind10M",2,24,157.50,28,32,0,0,0,1,0,,"increasing",0,"late evening","then",9,40
"1Dec2000_03.prn","3","wind10M",0,0,157.50,28,32,0,0,0,1,0,,,0,,,0,40
"1Dec2000_03.prn","3","wind10M",1,18,202.50,34,38,0,0,0,1,0,,"veering",0,"by evening",,5,46
"1Dec2000_03.prn","4","wind10M",0,0,202.50,34,38,0,0,0,1,0,,,0,,,0,46
"1Dec2000_03.prn","4","wind10M",1,24,202.50,20,24,0,0,0,0,0,,"easing",0,"by late evening",,5,
"1Dec2000_15.prn","2","wind10M",0,15,157.50,24,28,0,0,0,1,0,,,0,,,0,38
"1Dec2000_15.prn","2","wind10M",1,24,157.50,24,28,0,0,0,1,0,,,0,"from midnight",",",5,38
"1Dec2000_15.prn","2","wind10M",2,6,202.50,20,24,0,0,0,0,0,,"veering easing",0,,,7,
"1Dec2000_15.prn","3","wind10M",0,6,202.50,20,24,0,0,0,0,0,,,0,,,0,
"1Dec2000_15.prn","3","wind10M",1,12,180.00,25,30,0,0,0,0,0,,"backing increasing",0,"by midday",,3,
"1Dec2000_15.prn","3","wind10M",2,24,180.00,30,35,0,0,0,1,0,,"backing increasing",1,"by midnight",", then",10,45
"1Dec2001_02.prn","2","wind10M",0,6,315.00,12,18,0,0,0,0,0,,,0,,,0,
"1Dec2001_02.prn","2","wind10M",1,-99,337.50,15,20,0,0,1,0,0,,"rising",0,,,3,
"1Dec2001_02.prn","2","wind10M",2,24,270.00,12,18,0,0,0,0,0,,,0,"later",".",11,
"1Dec2001_02.prn","3","wind10M",0,0,270.00,12,18,0,0,0,0,0,,,0,,,0,
"1Dec2001_02.prn","3","wind10M",1,3,225.00,10,15,0,0,0,0,0,,,0,"soon",,3,
"1Dec2001_02.prn","3","wind10M",2,24,180.00,35,40,0,0,0,1,0,,"rising",0,,"then",7,55
"1Dec2001_02.prn","4","wind10M",0,0,180.00,35,40,0,0,0,1,0,,,0,,,0,55
"1Dec2001_02.prn","4","wind10M",1,-99,180.00,30,35,0,0,1,0,0,,"easing",0,,,5,
"1Dec2001_02.prn","4","wind10M",2,24,157.50,35,40,0,0,0,1,0,,,0,"later",".",11,55
"1Dec2001_14.prn","2","wind10M",0,15,45.00,16,20,0,0,0,0,0,,,0,,,0,
"1Dec2001_14.prn","2","wind10M",1,18,315.00,24,28,0,0,0,1,0,,"backing",0,"by evening",,3,36
"1Dec2001_14.prn","2","wind10M",2,24,315.00,20,24,0,0,0,0,0,,"easing",0,"by midnight",",",11,
"1Dec2001_14.prn","2","wind10M",3,6,247.50,10,14,0,0,0,0,0,,"backing",0,"by 0600","then",16,
"1Dec2001_14.prn","3","wind10M",0,6,247.50,10,14,0,0,0,0,0,,,0,,,0,
"1Dec2001_14.prn","3","wind10M",1,12,180.00,18,22,0,0,0,0,0,,"backing",0,"by midday",,3,
"1Dec2001_14.prn","3","wind10M",2,21,180.00,30,34,0,0,0,0,0,,"rising",0,"by mid evening","then",9,
"1Dec2001_14.prn","4","wind10M",0,0,180.00,30,34,0,0,0,0,0,,,0,,,0,
"1Dec2001_14.prn","4","wind10M",1,-99,180.00,26,30,0,0,1,0,0,,"easing",0,,,3,
"1Dec2001_14.prn","4","wind10M",2,21,180.00,36,40,0,0,0,1,0,,"rising",0,"during evening","then",9,50
"1Feb2001_01.prn","2","wind10M",0,6,112.50,6,10,0,0,0,0,0,,,0,,,0,
"1Feb2001_01.prn","2","wind10M",1,24,157.50,18,22,0,0,0,0,0,,"veering",0,"by late evening",,3,
"1Feb2001_01.prn","3","wind10M",0,0,157.50,18,22,0,0,0,0,0,,,0,,,0,
"1Feb2001_01.prn","3","wind10M",1,12,157.50,28,32,0,0,0,0,0,,"increasing",0,"by midday",,3,
"1Feb2001_01.prn","3","wind10M",2,24,135.00,18,22,0,0,0,0,0,,"easing",0,"by late evening","then",8,
"1Feb2001_01.prn","4","wind10M",0,0,135.00,18,22,0,0,0,0,0,,,0,,,0,
"1Feb2001_01.prn","4","wind10M",1,12,112.50,14,18,0,0,0,0,0,,"backing",0,"by midday",,3,
"1Feb2001_01.prn","4","wind10M",2,24,67.50,14,18,0,0,0,0,0,,"backing",1,"later",",",9,
"1Feb2001_13.prn","2","wind10M",0,15,157.50,12,18,0,0,0,0,0,,,0,,,0,
"1Feb2001_13.prn","2","wind10M",1,6,135.00,30,35,0,0,0,1,0,"gradually","increasing",0,"overnight",,4,45
"1Feb2001_13.prn","3","wind10M",0,6,135.00,30,35,0,0,0,1,0,,,0,,,0,45
"1Feb2001_13.prn","3","wind10M",1,24,135.00,20,25,0,0,0,0,0,,"easing",0,"later",,5,
"1Feb2001_13.prn","4","wind10M",0,0,135.00,20,25,0,0,0,0,0,,,0,,,0,
"1Feb2001_13.prn","4","wind10M",1,24,112.50,0,8,0,0,0,0,0,,"backing and easing",0,"later",,3,
"1Feb2002_03.prn","2","wind10M",0,6,191.25,12,16,0,0,0,0,0,,,0,,,0,
"1Feb2002_03.prn","2","wind10M",1,18,191.25,36,40,0,0,0,1,0,,"increasing",0,"by late afternoon",,4,48
"1Feb2002_03.prn","2","wind10M",2,24,202.50,26,30,0,0,0,1,0,,"easing",0,"late evening","then",12,38
"1Feb2002_03.prn","3","wind10M",0,0,202.50,26,30,0,0,0,1,0,,,0,,,0,38
"1Feb2002_03.prn","3","wind10M",1,12,202.50,34,38,0,0,0,1,0,,"increasing",0,"by midday",,6,46
"1Feb2002_03.prn","4","wind10M",0,0,202.50,32,36,0,0,0,1,0,,,0,,,0,45
"1Feb2002_03.prn","4","wind10M",1,24,202.50,16,20,0,0,0,0,0,,"easing",0,"late evening",,5,
"1Feb2002_16.prn","2","wind10M",0,15,157.50,36,42,0,0,0,1,0,,,0,,,0,52
"1Feb2002_16.prn","2","wind10M",1,21,202.50,26,30,0,0,0,0,0,,"veering",0,"by mid evening",,5,
"1Feb2002_16.prn","2","wind10M",2,24,202.50,32,36,0,0,0,1,0,,"increasing",0,"by midnight",",",12,46
"1Feb2002_16.prn","2","wind10M",3,6,180.00,28,32,0,0,0,0,0,,"backing",0,"later",",",19,
"1Feb2002_16.prn","3","wind10M",0,6,180.00,28,32,0,0,0,0,0,,,0,,,0,
"1Feb2002_16.prn","3","wind10M",1,12,225.00,38,42,0,0,0,1,0,,"veering",0,"by midday",,3,55
"1Feb2002_16.prn","3","wind10M",2,24,202.50,32,38,0,0,0,0,0,,"backing",0,"later",",",11,
"1Feb2002_16.prn","4","wind10M",0,0,213.75,32,38,0,0,0,1,0,,,0,,,0,50
"1Feb2002_16.prn","4","wind10M",1,18,213.75,30,34,0,0,0,0,0,,"easing",0,"by evening",,6,
"1Jan2001_01.prn","2","wind10M",0,6,157.50,38,44,0,0,0,0,0,,,0,,,0,
"1Jan2001_01.prn","2","wind10M",1,12,157.50,40,48,0,0,0,1,0,,"increasing",0,"soon",,3,58
"1Jan2001_01.prn","2","wind10M",2,15,157.50,32,38,0,0,0,0,0,,"decreasing",0,"afternoon",",",9,
"1Jan2001_01.prn","2","wind10M",3,21,180.00,22,28,0,0,0,0,0,,"veering",0,"evening",",",14,
"1Jan2001_01.prn","3","wind10M",0,0,180.00,22,28,0,0,0,0,0,,,0,,,0,
"1Jan2001_01.prn","3","wind10M",1,24,157.50,26,32,0,0,0,0,0,"gradually","backing increasing",0,,,3,
"1Jan2001_01.prn","4","wind10M",0,0,157.50,26,32,0,0,0,0,0,,,0,,,0,
"1Jan2001_01.prn","4","wind10M",1,24,225.00,0,10,0,0,0,0,0,"steadily","veering decreasing",0,,,3,
"1Jan2001_14.prn","2","wind10M",0,15,157.50,40,45,0,0,0,1,0,,,0,,,0,55
"1Jan2001_14.prn","2","wind10M",1,18,202.50,20,25,0,0,0,0,0,,"veering and easing",0,"soon",,8,
"1Jan2001_14.prn","2","wind10M",2,6,180.00,22,28,0,0,0,0,0,,"backing",0,"later",".",16,
"1Jan2001_14.prn","3","wind10M",0,6,180.00,22,28,0,0,0,0,0,,,0,,,0,
"1Jan2001_14.prn","3","wind10M",1,9,157.50,28,32,0,0,0,0,0,,,0,"soon",,3,
"1Jan2001_14.prn","3","wind10M",2,24,135.00,25,30,0,0,0,0,0,,,0,"later",".",8,
"1Jan2001_14.prn","4","wind10M",0,0,135.00,25,30,0,0,0,0,0,,,0,,,0,
"1Jan2001_14.prn","4","wind10M",1,12,135.00,28,32,0,0,0,0,0,,"rising",0,"by late morning",,3,
"1Jan2001_14.prn","4","wind10M",2,-99,157.50,20,25,0,0,0,0,0,,"veering and easing",0,,"then",9,
"1Jan2001_14.prn","4","wind10M",3,24,157.50,15,20,0,0,0,0,0,,"falling",0,"later",".",17,
"1Jan2002_03.prn","2","wind10M",0,6,303.75,32,36,0,0,0,1,0,,,0,,,0,45
"1Jan2002_03.prn","2","wind10M",1,24,303.75,12,16,0,0,0,0,0,"gradually","decreasing",0,"by late evening",,6,
"1Jan2002_03.prn","3","wind10M",0,0,292.50,12,16,0,0,0,0,0,,,0,,,0,
"1Jan2002_03.prn","3","wind10M",1,3,247.50,8,12,0,0,0,0,0,,,0,"soon",,3,
"1Jan2002_03.prn","3","wind10M",2,18,202.50,30,34,0,0,0,0,0,,"backing and increasing",0,"by evening","then",7,
"1Jan2002_03.prn","4","wind10M",0,0,202.50,30,34,0,0,0,0,0,,,0,,,0,
"1Jan2002_03.prn","4","wind10M",1,3,180.00,30,34,0,0,0,0,0,,,0,"soon",,3,
"1Jan2002_03.prn","4","wind10M",2,18,180.00,26,30,0,0,0,0,0,,"easing",0,"by evening",,5,
"1Jan2002_14.prn","2","wind10M",0,15,315.00,28,32,0,0,0,1,0,,,0,,,0,40
"1Jan2002_14.prn","2","wind10M",1,24,315.00,10,14,0,0,0,0,0,,"decreasing",0,"by 0000",,5,
"1Jan2002_14.prn","2","wind10M",2,6,225.00,5,10,0,0,0,0,0,,"backing",0,"by 0600","then",10,
"1Jan2002_14.prn","3","wind10M",0,6,225.00,5,10,0,0,0,0,0,,,0,,,0,
"1Jan2002_14.prn","3","wind10M",1,12,202.50,18,22,0,0,0,0,0,,"backing",0,"by 1200",,3,
"1Jan2002_14.prn","3","wind10M",2,15,180.00,18,22,0,0,0,0,0,,"backing",0,"in afternoon","then",9,
"1Jan2002_14.prn","3","wind10M",3,21,180.00,30,34,0,0,0,0,0,,"rising",0,"in evening","and",15,
"1Jan2002_14.prn","4","wind10M",0,0,180.00,30,34,0,0,0,0,0,,,0,,,0,
"1Jul2001_14.prn","2","wind10M",0,15,315.00,12,15,0,0,0,0,0,,,0,,,0,
"1Jul2001_14.prn","2","wind10M",1,21,270.00,0,8,0,0,0,0,0,,"backing",0,"soon",,3,
"1Jul2001_14.prn","2","wind10M",2,24,180.00,8,12,0,0,0,0,0,,"backing",1,"by midnight",", then",9,
"1Jul2001_14.prn","2","wind10M",3,6,180.00,15,20,0,0,0,0,0,,"freshening",0,"by morning",",",15,
"1Jul2001_14.prn","3","wind10M",0,6,180.00,15,20,0,0,0,0,0,,,0,,,0,
"1Jul2001_14.prn","3","wind10M",1,12,180.00,18,22,0,0,0,0,0,,"freshening",0,"by afternoon",,3,
"1Jul2001_14.prn","3","wind10M",2,24,180.00,16,20,0,0,0,0,0,,"easing",0,"later",",",8,
"1Jul2001_14.prn","4","wind10M",0,0,180.00,16,20,0,0,0,0,0,,,0,,,0,
"1Jul2001_14.prn","4","wind10M",1,9,202.50,0,10,0,0,0,0,0,,"veering",0,"during morning",,3,
"1Jul2001_14.prn","4","wind10M",2,24,157.50,15,20,0,0,0,0,0,,"freshening",0,"by midnight",", then",11,
"1Jun2001_15.prn","2","wind10M",0,15,270.00,16,20,0,0,0,0,0,,,0,,,0,
"1Jun2001_15.prn","2","wind10M",1,24,315.00,20,24,0,0,0,0,0,,"veering",0,"tonight",,3,
"1Jun2001_15.prn","2","wind10M",2,6,315.00,26,30,0,0,0,1,0,,"rising",0,"later","then",8,38
"1Jun2001_15.prn","3","wind10M",0,6,315.00,26,30,0,0,0,0,0,,,0,,,0,
"1Jun2001_15.prn","3","wind10M",1,9,337.50,30,34,0,0,0,1,0,,"rising",0,"soon",,3,42
"1Jun2001_15.prn","4","wind10M",0,0,337.50,30,34,0,0,0,1,0,,,0,,,0,42
"1Jun2001_15.prn","4","wind10M",1,12,337.50,20,24,0,0,0,0,0,,"decreasing",0,"by early afternoon",,5,
"1Jun2001_15.prn","4","wind10M",2,24,337.50,5,10,0,0,0,0,0,,"decreasing",1,"by late evening","and",11,
"1Mar2001_13.prn","3","wind10M",0,6,22.50,0,8,0,0,0,0,0,,,0,,,0,
"1Mar2001_13.prn","3","wind10M",1,24,157.50,0,8,0,0,0,0,0,,"becoming",0,,,5,
"1Mar2001_13.prn","4","wind10M",0,0,157.50,0,8,0,0,0,0,0,,,0,,,0,
"1Mar2001_13.prn","4","wind10M",1,24,157.50,15,20,0,0,0,0,0,,"increasing",0,"later",,5,
"1Mar2002_02.prn","2","wind10M",0,6,22.50,22,28,0,0,0,1,0,,,0,,,0,38
"1Mar2002_02.prn","2","wind10M",1,12,315.00,18,22,0,0,0,0,0,,"backing",0,"by afternoon",,7,
"1Mar2002_02.prn","2","wind10M",2,24,337.50,22,28,0,0,0,0,0,,"veering",0,"later",".",13,
"1Mar2002_02.prn","3","wind10M",0,0,337.50,22,28,0,0,0,0,0,,,0,,,0,
"1Mar2002_02.prn","3","wind10M",1,3,337.50,28,32,0,0,1,1,0,,,0,"soon",,4,42
"1Mar2002_02.prn","3","wind10M",2,18,270.00,0,10,0,0,0,0,0,,"easing",0,"by evening","then",12,
"1Mar2002_02.prn","3","wind10M",3,24,202.50,18,22,0,0,0,0,0,,"easing",1,"later",".",20,
"1Mar2002_02.prn","4","wind10M",0,0,202.50,18,22,0,0,0,0,0,,,0,,,0,
"1Mar2002_02.prn","4","wind10M",1,3,270.00,22,28,0,0,0,0,0,,"veering",0,"very soon",,4,
"1Mar2002_02.prn","4","wind10M",2,24,225.00,15,20,0,0,0,0,0,"steadily","easing",0,,"then",10,
"1Mar2002_14.prn","2","wind10M",0,15,292.50,18,22,0,0,0,0,0,,,0,,,0,
"1Mar2002_14.prn","2","wind10M",1,24,315.00,24,28,0,0,0,0,0,,"veering",0,"late evening",,3,
"1Mar2002_14.prn","2","wind10M",2,6,337.50,28,32,0,0,0,1,1,,"rising",0,"by 0600","then",9,40
"1Mar2002_14.prn","3","wind10M",0,6,337.50,28,32,0,0,0,1,1,,,0,,,0,40
"1Mar2002_14.prn","3","wind10M",1,15,337.50,8,12,0,0,0,0,0,,"easing",0,"in afternoon",,8,
"1Mar2002_14.prn","3","wind10M",2,21,225.00,18,22,0,0,0,0,0,,"backing",0,"in evening",",",14,
"1Mar2002_14.prn","4","wind10M",0,0,225.00,18,22,0,0,0,0,0,,,0,,,0,
"1Mar2002_14.prn","4","wind10M",1,3,270.00,24,28,0,0,0,0,0,,"veering",0,"soon",,3,
"1Mar2002_14.prn","4","wind10M",2,18,270.00,18,22,0,0,0,0,0,,"easing",0,"by evening",",",8,
"1Mar2002_14.prn","4","wind10M",3,24,225.00,18,22,0,0,0,0,0,,"backing",0,"later","then",13,
"1Mar2002_18.prn","2","wind10M",0,15,292.50,18,22,0,0,0,0,0,,,0,,,0,
"1Mar2002_18.prn","2","wind10M",1,24,315.00,24,28,0,0,0,0,0,,"veering",0,"late evening",,3,
"1Mar2002_18.prn","2","wind10M",2,6,337.50,28,32,0,0,0,1,1,,"rising",0,"by 0600","then",9,40
"1Mar2002_18.prn","3","wind10M",0,6,337.50,28,32,0,0,0,1,1,,,0,,,0,40
"1Mar2002_18.prn","3","wind10M",1,15,337.50,8,12,0,0,0,0,0,,"easing",0,"in afternoon",,8,
"1Mar2002_18.prn","3","wind10M",2,21,225.00,18,22,0,0,0,0,0,,"backing",0,"in evening",",",14,
"1Mar2002_18.prn","4","wind10M",0,0,225.00,18,22,0,0,0,0,0,,,0,,,0,
"1Mar2002_18.prn","4","wind10M",1,3,270.00,24,28,0,0,0,0,0,,"veering",0,"soon",,3,
"1Mar2002_18.prn","4","wind10M",2,18,270.00,18,22,0,0,0,0,0,,"easing",0,"by evening",",",8,
"1Mar2002_18.prn","4","wind10M",3,24,225.00,18,22,0,0,0,0,0,,"backing",0,"later","then",13,
"1May2001_15.prn","2","wind10M",0,15,247.50,12,16,0,0,0,0,0,,,0,,,0,
"1May2001_15.prn","2","wind10M",1,21,225.00,20,24,0,0,0,0,0,,"backing",0,"evening",,3,
"1May2001_15.prn","2","wind10M",2,6,202.50,26,30,0,0,0,0,0,,"backing",0,"later in night",",",9,
"1May2001_15.prn","3","wind10M",0,6,202.50,26,30,0,0,0,0,0,,,0,,,0,
"1May2001_15.prn","3","wind10M",1,9,202.50,30,34,0,0,0,0,0,,"rising",0,"in morning",,3,
"1May2001_15.prn","3","wind10M",2,21,247.50,20,24,0,0,0,0,0,,"veering",0,"mid evening",",",9,
"1May2001_15.prn","4","wind10M",0,0,247.50,20,24,0,0,0,0,0,,,0,,,0,
"1May2001_15.prn","4","wind10M",1,12,270.00,10,14,0,0,0,0,0,,"veering and easing",0,"by early afternoon",,3,
"1May2001_15.prn","4","wind10M",2,21,225.00,10,14,0,0,0,0,0,,"backing",0,"in evening",",",12,
"1May2002_04.prn","2","wind10M",0,6,0.00,20,25,0,0,0,0,0,,,0,,,0,
