"id","filename","section","field","ftext"
1080716903,"24Nov2000_15.prn","2","wind10M","CYCLONIC VARIABLE 08-14 BECOMING SW 12-18 THIS EVENING, THEN 16-20 GUSTS 30 BY MORNING"
1080716904,"24Nov2000_15.prn","2","wind50M","CYCLONIC VARIABLE 10-17 BECOMING SW 15-22 THIS EVENING, THEN 20-25 GUSTS 38 BY MORNING"
1080716905,"24Nov2000_15.prn","2","waveconf","HIGH"
1080716906,"24Nov2000_15.prn","2","waveSigHeight","2.0-2.5"
1080716907,"24Nov2000_15.prn","2","waveMaxHeight","3.0-4.0"
1080716908,"24Nov2000_15.prn","2","wavePeriod","4-8"
1080716909,"24Nov2000_15.prn","2","weather","RAIN/MIST TURNING TO SHOWERS SOON, SQUALLY LATER"
1080716910,"24Nov2000_15.prn","2","visibility","1-5 IMPROVING 6-12 SOON BUT 2-4 IN HEAVIER SHOWERS"
1080716911,"24Nov2000_15.prn","2","temperature","PS 7-10"
1080716912,"24Nov2000_15.prn","2","cloud","6-8 ST SC 600-1200 WITH PATCHES 300, BECOMING 5-8 CU CB 800-1600 SOON, LIFTING/BREAKING 3-7 CU SC 1500-3000 BY MORNING"
1080716913,"24Nov2000_15.prn","2","lightning","MODERATE (50-70 PERCENT) IN/NEAR SHOWERS"
1080716914,"24Nov2000_15.prn","3","wind10M","SW 16-20 GUST 30 GRADUALLY BACKING/INCREASING SSE 26-30 BY MIDNIGHT"
1080716915,"24Nov2000_15.prn","3","wind50M","SW 20-25 GUST 38 GRADUALLY BACKING/INCREASING SSE 32-38 BY MIDNIGHT"
1080716916,"24Nov2000_15.prn","3","waveSigHeight","2.0-2.5 GRADUALLY RISING AROUND 4.0 BY MIDNIGHT"
1080716917,"24Nov2000_15.prn","3","waveMaxHeight","3.0-4.0 GRADUALLY RISING AROUND 6.5 BY MIDNIGHT"
1080716918,"24Nov2000_15.prn","3","weather","SHOWERS TURNING TO RAIN/MIST LATER"
1080716919,"24Nov2000_15.prn","3","visibility","MODERATE TO GOOD BECOMING MODERATE/POOR LATER"
1080716920,"24Nov2000_15.prn","4","wind10M","SSE 26-30 INCREASING 28-32 SOON, FROM MIDDAY EASING 20-25 BY LATE EVENING"
1080716921,"24Nov2000_15.prn","4","wind50M","SSE 32-38 INCREASING 35-40 SOON, FROM MIDDAY EASING 25-32 BY LATE EVENING"
1080716922,"24Nov2000_15.prn","4","waveSigHeight","AROUND 4.0 RISING 5.0-6.0 BY MIDDAY, THEN FALLING 3.5-4.0 BY END OF PERIOD"
1080716923,"24Nov2000_15.prn","4","waveMaxHeight","AROUND 6.5 RISING 8.0-9.5 BY MIDDAY, THEN FALLING 5.5-6.5 BY END OF PERIOD"
1080716924,"24Nov2000_15.prn","4","weather","RAIN/MIST AT FIRST AND AGAIN LATER"
1080716925,"24Nov2000_15.prn","5","wind10M","SSE 20-25 VEERING S'LY LATE MONDAY, EASING 18-22 ON TUESDAY AFTERNOON"
1080716926,"24Nov2000_15.prn","5","waveSigHeight","AROUND 3.5 FALLING 3.0-3.5 FOR A TIME ON MONDAY"
1080716927,"24Oct2000_04.prn","2","windconf","HIGH"
1080716928,"24Oct2000_04.prn","2","wind10M","SW 10-14 VEERING W 18-22 GUSTS 30 BY LATE MORNING THEN BACKING AND EASING SSW 12-16 THIS EVENING"
1080716929,"24Oct2000_04.prn","2","wind50M","SW 12-18 VEERING W 23-28 GUSTS 38 BY LATE MORNING THEN BACKING AND EASING SSW 15-20 THIS EVENING"
1080716930,"24Oct2000_04.prn","2","waveconf","HIGH"
1080716931,"24Oct2000_04.prn","2","waveSigHeight","2.5-3.0 FALLING 2.0-2.5"
1080716932,"24Oct2000_04.prn","2","waveMaxHeight","4.0-5.0 FALLING 3.0-4.0"
1080716933,"24Oct2000_04.prn","2","wavePeriod","SEA 3-4 RISING 5 FOR A TIME, SWELL 8-9"
1080716934,"24Oct2000_04.prn","2","weather","SHOWERS DYING OUT THIS EVENING"
1080716935,"24Oct2000_04.prn","2","visibility","OVER 10 FALLING 3-5 IN SHOWERS"
1080716936,"24Oct2000_04.prn","2","temperature","10-11"
1080716937,"24Oct2000_04.prn","2","cloud","5-7 CU/SC 1500-2500 WITH 7-8 CU/CB 1000 IN SHOWERS"
1080716938,"24Oct2000_04.prn","2","lightning","MODERATE (50-60 PER CENT) FALLING NIL LATER"
1080716939,"24Oct2000_04.prn","3","wind10M","SSW 12-16 BACKING ESE 16-20 IN THE MORNING, BACKING NE EARLY AFTERNOON THEN NNW 24-28 LATE EVENING"
1080716940,"24Oct2000_04.prn","3","wind50M","SSW 15-20 BACKING ESE 20-25 IN THE MORNING, BACKING NE EARLY AFTERNOON THEN NNW 30-35 LATE EVENING"
1080716941,"24Oct2000_04.prn","3","waveSigHeight","2.0-2.5 RISING 3.0-3.5 BY AFTERNOON"
1080716942,"24Oct2000_04.prn","3","waveMaxHeight","3.0-4.0 RISING 5.0-5.5 BY AFTERNOON"
1080716943,"24Oct2000_04.prn","3","weather","RAIN SOON, CLEARING TO SHOWERS IN THE EVENING"
1080716944,"24Oct2000_04.prn","3","visibility","GOOD BECOMING MODERATE IN RAIN"
1080716945,"24Oct2000_04.prn","4","wind10M","NNW 24-28 EASING 14-18 IN THE MORNING THEN BACKING NW 10 OR LESS IN THE EVENING"
1080716946,"24Oct2000_04.prn","4","wind50M","NNW 30-35 EASING 18-23 IN THE MORNING THEN BACKING NW 12 OR LESS IN THE EVENING"
1080716947,"24Oct2000_04.prn","4","waveSigHeight","3.0-3.5 FALLING STEADILY TO 1.5-2.0 LATER"
1080716948,"24Oct2000_04.prn","4","waveMaxHeight","5.0-5.5 FALLING STEADILY TO 2.5-3.0 LATER"
1080716949,"24Oct2000_04.prn","4","weather","SHOWERS DYING OUT"
1080716950,"24Oct2000_04.prn","5A","wind10M","NW 10 BACKING S-SE 22-26 BY MID FRIDAY, EASING 18-22 BY EARLY SATURDAY THEN RISING SSW 35-40 LATER"
1080716951,"24Oct2000_04.prn","5A","waveSigHeight","1.5-2.0 RISING 2.0-3.0 ON FRIDAY AND 5.0-5.5 LATER ON SATURDAY"
1080716952,"24Oct2000_04.prn","5B","wind10M","S-SW 35-40 EASING 10-14 ON SUNDAY, RISING S 20-24 ON MONDAY"
1080716953,"24Oct2000_04.prn","5B","waveSigHeight","5.0-5.5 FALLING 3.0-4.0 BY LATE SUNDAY"
1080716954,"24Oct2000_14.prn","2","wind10M","W-NW 15-20 SOON EASING  8 OR LESS, BACKING AND INCREASING SE-E 12-18 BY MORNING"
1080716955,"24Oct2000_14.prn","2","wind50M","W-NW 18-25 SOON EASING 10 OR LESS, BACKING AND INCREASING SE-E 15-22 BY MORNING"
1080716956,"24Oct2000_14.prn","2","waveSigHeight","AROUND 2.5 FALLING 1.5"
1080716957,"24Oct2000_14.prn","2","waveMaxHeight","AROUND 4.0 FALLING 2.5"
1080716958,"24Oct2000_14.prn","2","wavePeriod","6-9"
1080716959,"24Oct2000_14.prn","2","weather","SCATTERED SHOWERS SOON DYING OUT. BECOMING CLOUDY CLOUDY TO OVERCAST BY MORNING"
1080716960,"24Oct2000_14.prn","2","visibility","OVER 10 REDUCED TO 4-6 IN SHOWERS"
1080716961,"24Oct2000_14.prn","2","temperature","8-10"
1080716962,"24Oct2000_14.prn","2","cloud","3-5 CUSC 1600-3000 BECOMIMG 5-7 CU 1200 IN SHOWERS THEN BECOMING 6-8 SC 3000-5000 LATER"
1080716963,"24Oct2000_14.prn","2","lightning","60 PERCENT FALLING NIL OVERNIGHT"
1080716964,"24Oct2000_14.prn","3","wind10M","SE-E 12-18 SOON BACKING E-NE 18-22, EASING N 15-18 LATER"
1080716965,"24Oct2000_14.prn","3","wind50M","SE-E 15-22 SOON BACKING E-NE 22-28, EASING N 18-22 LATER"
1080716966,"24Oct2000_14.prn","3","waveSigHeight","AROUND 1.5 RISING 2.0-2.5"
1080716967,"24Oct2000_14.prn","3","waveMaxHeight","AROUND 2.5 RISING 3.0-4.0"
1080716968,"24Oct2000_14.prn","3","weather","CLOUDY TO OVERCAST WITH SCATTEERD SHOWERS OR LONGER PERIODS OF RAIN"
1080716969,"24Oct2000_14.prn","3","visibility","GOOD FALLING MODERATE TO POOR IN PRECIPITATION"
1080716970,"24Oct2000_14.prn","4","wind10M","N 15-18 GRADUALLY EASING  8 OR LESS, BECOMING E-SE"
1080716971,"24Oct2000_14.prn","4","wind50M","N 18-22 GRADUALLY EASING 10 OR LESS, BECOMING E-SE"
1080716972,"24Oct2000_14.prn","4","waveSigHeight","2.0-2.5 FALLING AROUND 1.5"
1080716973,"24Oct2000_14.prn","4","waveMaxHeight","3.0-4.0 FALLING AROUND 2.5"
1080716974,"24Oct2000_14.prn","4","weather","SCATTERED SHOWERS DYING OUT LATER"
1080716975,"24Oct2000_14.prn","5A","wind10M","E-SE  8 OR LESS SOON INCREASING S-SE 20-25, EASING 12-18 EARLY SATURDAY, INCREASING 18-22 LATER"
1080716976,"24Oct2000_14.prn","5A","waveSigHeight","AROUND 1.5 GRADUALLY RISING 3.5-4.0"
1080716977,"24Sep2000_03.prn","2","wind10M","S-SE 20-25"
1080716978,"24Sep2000_03.prn","2","wind50M","S-SE 25-30"
1080716979,"24Sep2000_03.prn","2","waveSigHeight","2.5-3.0 RISING 3.0-3.5 LATER FALLING 2.0-2.5"
1080716980,"24Sep2000_03.prn","2","waveMaxHeight","4.0-5.0 RISING 5.0-5.5 LATER FALLING 3.0-4.0"
1080716981,"24Sep2000_03.prn","2","wavePeriod","7-10"
1080716982,"24Sep2000_03.prn","2","weather","CLOUDY TO OVERCAST WITH MIST/FOG. RAIN LATER"
1080716983,"24Sep2000_03.prn","2","visibility","1-4 REDUCED TO 300 YARDS IN FOG"
1080716984,"24Sep2000_03.prn","2","temperature","15-16"
1080716985,"24Sep2000_03.prn","2","cloud","6-8 ST 300-600 FALLING SURFACE TO 200 IN FOG"
1080716986,"24Sep2000_03.prn","2","lightning","NIL"
1080716987,"24Sep2000_03.prn","3","wind10M","S-SE 20-25 EASING 10-15"
1080716988,"24Sep2000_03.prn","3","wind50M","S-SE 25-30 EASING 12-18"
1080716989,"24Sep2000_03.prn","3","waveSigHeight","2.0-2.5 FALLING AROUND 1.5"
1080716990,"24Sep2000_03.prn","3","waveMaxHeight","3.0-4.0 FALLING AROUND 2.5"
1080716991,"24Sep2000_03.prn","3","weather","CLOUDY TO OVERCAST AND MISTY WITH DRIZZLE/FOG"
1080716992,"24Sep2000_03.prn","3","visibility","MODERATE TO POOR"
1080716993,"24Sep2000_03.prn","4","wind10M","S-SE 10-15 INCREASING GRADUALLY 22-28"
1080716994,"24Sep2000_03.prn","4","wind50M","S-SE 12-18 INCREASING GRADUALLY 28-35"
1080716995,"24Sep2000_03.prn","4","waveSigHeight","AROUND 1.5 RISING 2.5-3.0"
1080716996,"24Sep2000_03.prn","4","waveMaxHeight","AROUND 2.5 RISING 4.0-5.0"
1080716997,"24Sep2000_03.prn","4","weather","PARTLY CLOUDY TO CLOUDY AND MISTY WITH FOG PATCHES"
1080716998,"24Sep2000_03.prn","5A","wind10M","S-SE 22-28 EASING 15-20 LATER THURSDAY"
1080716999,"24Sep2000_03.prn","5A","waveSigHeight","2.5-3.0 RISING AROUND 4.0"
1080717000,"24Sep2000_15.prn","2","windconf","HIGH"
1080717001,"24Sep2000_15.prn","2","wind10M","SSE 22-26 GRADUALLY EASING 18-22"
1080717002,"24Sep2000_15.prn","2","wind50M","SSE 27-33 GRADUALLY EASING 22-28"
1080717003,"24Sep2000_15.prn","2","waveconf","HIGH"
1080717004,"24Sep2000_15.prn","2","waveSigHeight","AROUND 2.5 GRADUALLY FALLING 2.0"
1080717005,"24Sep2000_15.prn","2","waveMaxHeight","AROUND 4.0 GRADUALLY FALLING 3.0"
1080717006,"24Sep2000_15.prn","2","wavePeriod","SEA: 5-6 FALLING 4-5 SWELL: SSE 7-9"
1080717007,"24Sep2000_15.prn","2","weather","PARTLY CLOUDY. RISK OF MIST/FOG PATCHES"
1080717008,"24Sep2000_15.prn","2","visibility","6-12 BUT 1-3 IN MIST, AND LESS THAN 0.5 IN ANY FOG PATCHES"
1080717009,"24Sep2000_15.prn","2","temperature","PS 12-14"
1080717010,"24Sep2000_15.prn","2","cloud","2-5 SC 2000-4000 WITH 3-7 ST 300-600 IN ANY MIST. SKY OBSCURED IN ANY FOG PATCHES"
1080717011,"24Sep2000_15.prn","2","lightning","NIL"
1080717012,"24Sep2000_15.prn","3","wind10M","SSE 18-22 GRADUALLY BACKING/EASING SE 10-14"
1080717013,"24Sep2000_15.prn","3","wind50M","SSE 22-28 GRADUALLY BACKING/EASING SE 12-18"
1080717014,"24Sep2000_15.prn","3","waveSigHeight","2.0 FALLING AROUND 1.5 BY MID EVENING"
1080717015,"24Sep2000_15.prn","3","waveMaxHeight","3.0 FALLING AROUND 2.5 BY MID EVENING"
1080717016,"24Sep2000_15.prn","3","weather","PARTLY CLOUDY/HAZY. RISK OF MIST/FOG PATCHES"
1080717017,"24Sep2000_15.prn","3","visibility","MODERATE/GOOD BUT RISK POOR/VERY POOR IN ANY MIST OR FOG PATCHES"
1080717018,"24Sep2000_15.prn","4","wind10M","SE 10-14 VEERING/FRESHENING SSE 22-28 BY MIDNIGHT"
1080717019,"24Sep2000_15.prn","4","wind50M","SE 12-18 VEERING/FRESHENING SSE 27-35 BY MIDNIGHT"
1080717020,"24Sep2000_15.prn","4","waveSigHeight","AROUND 1.5 FALLING 1.0-1.5 SOON, FROM MID AFTERNOON RISING 2.5 BY MIDNIGHT"
1080717021,"24Sep2000_15.prn","4","waveMaxHeight","AROUND 2.5 FALLING 1.5-2.5 SOON, FROM MID AFTERNOON RISING 4.0 BY MIDNIGHT"
1080717022,"24Sep2000_15.prn","4","weather","PARTLY CLOUDY/HAZY BECOMING CLOUDY/OVERCAST LATER WITH SOME PATCHY LIGHT RAIN/DRIZZLE. RISK OF MIST AND FOG PATCHES THROUGHOUT PERIOD"
1080717023,"24Sep2000_15.prn","5","wind10M","SSE 22-28 BACKING SSE-SE ON WEDNESDAY, DECREASING 18-22 THURSDAY EVENING"
1080717024,"24Sep2000_15.prn","5","waveSigHeight","2.5 RISING 3.5-4.0 DURING WEDNESDAY, AND AROUND 4.0 ON THURSDAY"
1080717025,"25Aug2000_03.prn","2","windconf","HIGH"
1080717026,"25Aug2000_03.prn","2","wind10M","SW'LY 10-15 BACKING S-SW LATER"
1080717027,"25Aug2000_03.prn","2","wind50M","SW'LY 12-18 BACKING S-SW LATER"
1080717028,"25Aug2000_03.prn","2","waveconf","HIGH"
1080717029,"25Aug2000_03.prn","2","waveSigHeight","MAINLY AROUND 1.5"
1080717030,"25Aug2000_03.prn","2","waveMaxHeight","MAINLY AROUND 2.5"
1080717031,"25Aug2000_03.prn","2","wavePeriod","4-5 WIND WAVE, 7-8 SWELL"
1080717032,"25Aug2000_03.prn","2","weather","CLOUDY/OVERCAST/MISTY WITH FOG PATCHES. PATCHY RAIN/DRIZZLE"
1080717033,"25Aug2000_03.prn","2","visibility","3-6 BECOMING 1-3 IN MIST/DRIZZLE AND 500M OR LESS IN FOG"
1080717034,"25Aug2000_03.prn","2","temperature","PS 12-14"
1080717035,"25Aug2000_03.prn","2","cloud","6-8 STSC AT 500-1200 WITH PATCHES ST FROM SURFACE TO 400 IN FOG"
1080717036,"25Aug2000_03.prn","2","lightning","NIL"
1080717037,"25Aug2000_03.prn","3","wind10M","S-SW 10-15 STEADILY BACKING S-SE 20-25"
1080717038,"25Aug2000_03.prn","3","wind50M","S-SW 12-18 STEADILY BACKING S-SE 25-32"
1080717039,"25Aug2000_03.prn","3","waveSigHeight","AROUND 1.5 BECOMING 2.5 BY END OF PERIOD"
1080717040,"25Aug2000_03.prn","3","waveMaxHeight","AROUND 2.5 BECOMING 4.0 BY END OF PERIOD"
1080717041,"25Aug2000_03.prn","3","weather","CLOUDY/OVERCAST/MISTY WITH FOG PATCHES. INCREASING RISK OF THUNDERY RAIN LATER"
1080717042,"25Aug2000_03.prn","3","visibility","MODERATE/GOOD BECOMING POOR IN FOG"
1080717043,"25Aug2000_03.prn","4","wind10M","S-SE 20-25 VEERING S-SW 18-22 BY MIDDAY THEN FALLING TO SW 8-12"
1080717044,"25Aug2000_03.prn","4","wind50M","S-SE 25-32 VEERING S-SW 22-28 BY MIDDAY THEN FALLING TO SW 10-15"
1080717045,"25Aug2000_03.prn","4","waveSigHeight","AROUND 2.5 POSSIBLY 2.5-3.0 FOR A TIME AT FIRST THEN DECREASING TO 2.0"
1080717046,"25Aug2000_03.prn","4","waveMaxHeight","AROUND 4.0 POSSIBLY 4.0-5.0 FOR A TIME AT FIRST THEN DECREASING TO 3.0"
1080717047,"25Aug2000_03.prn","4","weather","THUNDERY RAIN/MIST/FOG PATCHES CLEARING AROUND MIDDAY TO SCATTERED SHOWERS"
1080717048,"25Aug2000_03.prn","5","wind10M","SW 8-12 SOON 10 OR LESS FOR A TIME THEN BACKING S-SW BY LATER MONDAY. VEERING AND EASING W 10-15 TUESDAY"
1080717049,"25Aug2000_03.prn","5","waveSigHeight","AROUND 2.0 FALLING TO 1.0-1.5"
1080717050,"25Aug2000_15.prn","2","windconf","HIGH"
1080717051,"25Aug2000_15.prn","2","wind10M","SW 14-18 SLOWLY BACKING S"
1080717052,"25Aug2000_15.prn","2","wind50M","SW 18-23 SLOWLY BACKING S"
1080717053,"25Aug2000_15.prn","2","waveconf","HIGH"
1080717054,"25Aug2000_15.prn","2","waveSigHeight","AROUND 1.5"
1080717055,"25Aug2000_15.prn","2","waveMaxHeight","AROUND 2.5"
1080717056,"25Aug2000_15.prn","2","wavePeriod","SEA 4, SWELL 7-8"
1080717057,"25Aug2000_15.prn","2","weather","CLOUDY AND MISTY WITH PATCHY DRIZZLE AT TIMES. RISK OF FOG PATCHES"
1080717058,"25Aug2000_15.prn","2","visibility","6-10 FALLING 1-3 IN MIST AND DRIZZLE AND 500 YARDS IN ANY FOG"
1080717059,"25Aug2000_15.prn","2","temperature","12-14"
1080717060,"25Aug2000_15.prn","2","cloud","5-8 ST/SC 600-1500 WITH PATCHY ST SFC-400 IN FOG"
1080717061,"25Aug2000_15.prn","2","lightning","NIL"
1080717062,"25Aug2000_15.prn","3","wind10M","S 14-18 BACKING SSE AND RISING 18-22 IN THE AFTERNOON THEN RISING 22-26 LATE IN THE EVENING"
1080717063,"25Aug2000_15.prn","3","wind50M","S 18-23 BACKING SSE AND RISING 23-28 IN THE AFTERNOON THEN RISING 28-33 LATE IN THE EVENING"
1080717064,"25Aug2000_15.prn","3","waveSigHeight","1.5 RISING 2.0-2.5 IN THE EVENING"
1080717065,"25Aug2000_15.prn","3","waveMaxHeight","2.5 RISING 3.0-4.0 IN THE EVENING"
1080717066,"25Aug2000_15.prn","3","weather","CLOUDY AND MISTY WITH FOG PATCHES. PATCHY RAIN AT TIMES BECOMING HEAVIER WITH RISK OF THUNDER LATER"
1080717067,"25Aug2000_15.prn","3","visibility","MODERATE TO POOR"
1080717068,"25Aug2000_15.prn","4","wind10M","SSE 22-26 VEERING SSW AND EASING 12-16 IN THE EVENING"
1080717069,"25Aug2000_15.prn","4","wind50M","SSE 28-33 VEERING SSW AND EASING 15-20 IN THE EVENING"
1080717070,"25Aug2000_15.prn","4","waveSigHeight","2.0-2.5 RISING 2.5-3.0 IN THE MORNING THEN FALLING 2.0-2.5 IN THE EVENING"
1080717071,"25Aug2000_15.prn","4","waveMaxHeight","3.0-4.0 RISING 4.0-5.0 IN THE MORNING THEN FALLING 3.0-4.0 IN THE EVENING"
1080717072,"25Aug2000_15.prn","4","weather","OVERCAST AND MISTY WITH FOG PATCHES. OCCASIONAL RAIN OR SHOWERS WITH RISK OF THUNDER AT FIRST"
1080717073,"25Aug2000_15.prn","5","wind10M","SSW 12-16 SOON VEERING W AND EASING 10 OR LESS ON MONDAY, VEERING NW MONDAY NIGHT AND ON TUESDAY"
1080717074,"25Aug2000_15.prn","5","waveSigHeight","2.0-2.5 FALLING 1.0-1.5 ON MONDAY AND 0.5-1.0 ON TUESDAY"
1080717075,"25Dec2000_02.prn","2","windconf","HIGH"
1080717076,"25Dec2000_02.prn","2","wind10M","N-NNW 14-18 EASING N 10-14 BY MID EVENING THEN 14-18 AGAIN LATE EVENING"
1080717077,"25Dec2000_02.prn","2","wind50M","N-NNW 18-22 EASING N 14-18 BY MID EVENING THEN 18-22 AGAIN LATE EVENING"
1080717078,"25Dec2000_02.prn","2","waveconf","HIGH"
1080717079,"25Dec2000_02.prn","2","waveSigHeight","AROUND 4.0 FALLING 2.5-3.0 BY LATE EVENING"
1080717080,"25Dec2000_02.prn","2","waveMaxHeight","AROUND 6.5 FALLING 4.0-5.0 BY LATE EVENING"
1080717081,"25Dec2000_02.prn","2","wavePeriod","SEAS: 05-06. SWELL: 10"
1080717082,"25Dec2000_02.prn","2","weather","SCATTERED WINTRY SHOWERS"
1080717083,"25Dec2000_02.prn","2","visibility","10+ FALLING 500M-1NM IN WINTRY SHOWERS"
1080717084,"25Dec2000_02.prn","2","temperature","01-03"
1080717085,"25Dec2000_02.prn","2","cloud","3-6 CUSC 1500-2500 LOWERING 500 IN WINTRY SHOWERS WITH OCCASIONAL CB 800"
1080717086,"25Dec2000_02.prn","2","lightning","HIGH (60-80 PER CENT)"
1080717087,"25Dec2000_02.prn","3","wind10M","N 14-18 SOON NNE 20-24 GUSTS 32 THEN GRADUALLY DECREASING 02-06 BY LATE EVENING"
1080717088,"25Dec2000_02.prn","3","wind50M","N 18-22 SOON NNE 26-30 GUSTS 38 THEN GRADUALLY DECREASING 04-08 BY LATE EVENING"
1080717089,"25Dec2000_02.prn","3","waveSigHeight","2.5-3.0"
1080717090,"25Dec2000_02.prn","3","waveMaxHeight","4.0-5.0"
1080717091,"25Dec2000_02.prn","3","weather","SCATTERED WINTRY SHOWERS"
1080717092,"25Dec2000_02.prn","3","visibility","GOOD LOCALLY VERY POOR IN WINTRY SHOWERS"
1080717093,"25Dec2000_02.prn","4","wind10M","NNE 02-06 VEERING ENE 14-18 BY EVENING"
1080717094,"25Dec2000_02.prn","4","wind50M","NNE 04-08 VEERING ENE 18-22 BY EVENING"
1080717095,"25Dec2000_02.prn","4","waveSigHeight","AROUND 3.0 FALLING 1.5-2.0 BY EVENING"
1080717096,"25Dec2000_02.prn","4","waveMaxHeight","AROUND 5.0 FALLING 2.5-3.0 BY EVENING"
1080717097,"25Dec2000_02.prn","4","weather","SCATTERED WINTRY SHOWERS"
1080717098,"25Dec2000_02.prn","5A","wind10M","ENE 14-18 SOON NE 24-28 GUSTS 36 THEN EASING 22-26 GUSTS 34 FRIDAY EVENING"
1080717099,"25Dec2000_02.prn","5A","waveSigHeight","AROUND 2.0 RISING 3.5-4.0 BY LATE THURSDAY EVENING THEN FALLING 3.0-3.5 BY MIDDAY FRIDAY"
1080717100,"25Dec2000_15.prn","2","windconf","HIGH"
1080717101,"25Dec2000_15.prn","2","wind10M","NW 12-16 VEERING N 20-24 GUSTS 32 BY END OF PERIOD"
1080717102,"25Dec2000_15.prn","2","wind50M","NW 15-20 VEERING N 25-30 GUSTS 40 BY END OF PERIOD"
1080717103,"25Dec2000_15.prn","2","waveconf","HIGH"
1080717104,"25Dec2000_15.prn","2","waveSigHeight","2.5-3.0"
1080717105,"25Dec2000_15.prn","2","waveMaxHeight","4.0-5.0"
1080717106,"25Dec2000_15.prn","2","wavePeriod","SEA 4 RISING 5-6, SWELL 9-10"
1080717107,"25Dec2000_15.prn","2","weather","SCATTERED SNOW SHOWERS MERGING TO PROLONGED SNOW AT TIMES TONIGHT"
1080717108,"25Dec2000_15.prn","2","visibility","OVER 10 FALLING 1 OR LESS IN SNOW"
1080717109,"25Dec2000_15.prn","2","temperature","2 TO 3 FALLING -1 TO 0 IN SNOW"
1080717110,"25Dec2000_15.prn","2","cloud","4-7 CU/SC 1500-3000 WITH 7-8 CU/CB 600-1000 IN SHOWERS"
1080717111,"25Dec2000_15.prn","2","lightning","HIGH (60-80 PER CENT)"
1080717112,"25Dec2000_15.prn","3","wind10M","N-NNE 20-24 GUSTS 32 EASING NE 12-16 IN THE EVENING"
1080717113,"25Dec2000_15.prn","3","wind50M","N-NNE 25-30 GUSTS 40 EASING NE 15-20 IN THE EVENING"
1080717114,"25Dec2000_15.prn","3","waveSigHeight","2.5-3.0"
1080717115,"25Dec2000_15.prn","3","waveMaxHeight","4.0-5.0"
1080717116,"25Dec2000_15.prn","3","weather","SNOW SHOWERS, PROLONGED AND HEAVY AT FIRST BECOMING MORE SCATTERED IN THE AFTERNOON"
1080717117,"25Dec2000_15.prn","3","visibility","GOOD BUT POOR IN SNOW"
1080717118,"25Dec2000_15.prn","4","wind10M","NE 12-16 VEERING ESE 8-12 BY AFTERNOON"
1080717119,"25Dec2000_15.prn","4","wind50M","NE 15-20 VEERING ESE 10-15 BY AFTERNOON"
1080717120,"25Dec2000_15.prn","4","waveSigHeight","2.5-3.0 FALLING 2.0-2.5"
1080717121,"25Dec2000_15.prn","4","waveMaxHeight","4.0-5.0 FALLING 3.0-4.0"
1080717122,"25Dec2000_15.prn","4","weather","SCATTERED SNOW SHOWERS BECOMING ISOLATED LATER"
1080717123,"25Dec2000_15.prn","5","wind10M","ESE 8-12 BACKING N 24-28 THURSDAY NIGHT, BACKING NNW 28-32 LATER ON FRIDAY"
1080717124,"25Dec2000_15.prn","5","waveSigHeight","2.0 RISING 3.0-3.5 THURSDAY NIGHT AND 4.0-4.5 BY LATE FRIDAY"
1080717125,"25Jul2000_03.prn","2","wind10M","NE 20-24 STEADILY EASING 10-14 BY EARLY AFTERNOON, BACKING NNE IN THE EVENING"
1080717126,"25Jul2000_03.prn","2","wind50M","NE 25-30 STEADILY EASING 12-18 BY EARLY AFTERNOON, BACKING NNE IN THE EVENING"
1080717127,"25Jul2000_03.prn","2","waveSigHeight","3.0-3.5 FALLING 1.5-2.0 BY MID EVENING"
1080717128,"25Jul2000_03.prn","2","waveMaxHeight","5.0-5.5 FALLING 2.5-3.0 BY MID EVENING"
1080717129,"25Jul2000_03.prn","2","wavePeriod","SEA 5-6 FALLING 4, SWELL 9"
1080717130,"25Jul2000_03.prn","2","weather","CLOUDY WITH OCCASIONAL RAIN AND MIST AT FIRST. RISK OF FOG PATCHES AT FIRST"
1080717131,"25Jul2000_03.prn","2","visibility","4-7 FALLING 1-3 IN RAIN/MIST AT FIRST, IMPROVING 6-10 IN THE AFTERNOON. RISK 500M IN ANY FOG AT FIRST"
1080717132,"25Jul2000_03.prn","2","temperature","11-13"
1080717133,"25Jul2000_03.prn","2","cloud","6-8 SC 1200-2000 WITH PATCHY ST 300-600 IN MIST LOWERING SFC-200 IN ANY FOG AT FIRST"
1080717134,"25Jul2000_03.prn","2","lightning","MODERATE (50 PER CENT)"
1080717135,"25Jul2000_03.prn","3","wind10M","NNE 10-14 EASING 10 OR LESS BY AFTERNOON THEN BECOMING VARIABLE LATER"
1080717136,"25Jul2000_03.prn","3","wind50M","NNE 12-18 EASING 12 OR LESS BY AFTERNOON THEN BECOMING VARIABLE LATER"
1080717137,"25Jul2000_03.prn","3","waveSigHeight","1.5-2.0 FALLING 1.0-1.5"
1080717138,"25Jul2000_03.prn","3","waveMaxHeight","2.5-3.0 FALLING 1.5-2.5"
1080717139,"25Jul2000_03.prn","3","weather","PARTLY CLOUDY OR CLOUDY"
1080717140,"25Jul2000_03.prn","3","visibility","MODERATE OR GOOD"
1080717141,"25Jul2000_03.prn","4","wind10M","VARIABLE 10 OR LESS"
1080717142,"25Jul2000_03.prn","4","wind50M","VARIABLE 12 OR LESS"
1080717143,"25Jul2000_03.prn","4","waveSigHeight","1.0-1.5 FALLING 0.5-1.0"
