"filename","ftime","timetext","winddir","windspeed","gust10m","gust50m","sigwave","waveperiod","swelldir","swellheight","swellperiod"
"17May2001_04.tab",17/5/2001 16:00:00,"17/15","SW",10,12,15,1.20,1.90,"CON",1.10,
"17May2001_04.tab",17/5/2001 19:00:00,"17/18","SW",10,12,15,1.20,1.90,"CON",1.10,
"17May2001_04.tab",17/5/2001 22:00:00,"17/21","SW",10,12,15,1.20,1.90,"CON",1.10,
"17May2001_04.tab",18/5/2001 01:00:00,"18/00","WSW",10,12,15,1.20,1.90,"CON",1.10,
"17May2001_04.tab",18/5/2001 04:00:00,"18/03","WSW",12,15,18,1.10,1.80,"CON",1.00,
"17May2001_04.tab",18/5/2001 07:00:00,"18/06","W",13,16,20,1.20,1.90,"CON",1.00,
"17May2001_04.tab",18/5/2001 10:00:00,"18/09","WNW",17,21,26,1.50,2.40,"NW",0.90,7
"17May2001_04.tab",18/5/2001 13:00:00,"18/12","WNW",21,26,32,1.80,2.90,"NW",0.90,7
"17May2001_04.tab",18/5/2001 16:00:00,"18/15","WNW",21,26,32,2.10,3.40,"NW",0.80,7
"17May2001_04.tab",18/5/2001 19:00:00,"18/18","WNW",20,25,31,2.30,3.70,"NW",0.90,7
"17May2001_04.tab",18/5/2001 22:00:00,"18/21","WNW",19,23,28,2.10,3.40,"NW",1.30,7
"17May2001_04.tab",19/5/2001 01:00:00,"19/00","WNW",17,21,26,1.90,3.00,"NW",1.40,7
"17May2001_04.tab",19/5/2001 04:00:00,"19/03","WNW",14,17,21,1.80,2.90,"NW",1.40,7
"17May2001_04.tab",19/5/2001 07:00:00,"19/06","WNW",13,16,20,1.80,2.90,"NNW",1.40,7
"17May2001_04.tab",19/5/2001 10:00:00,"19/09","W",12,15,18,1.80,2.90,"NNW",1.50,8
"17May2001_04.tab",19/5/2001 13:00:00,"19/12","W",10,12,15,1.70,2.70,"NNW",1.60,8
"17May2001_04.tab",19/5/2001 16:00:00,"19/15","WSW",10,12,15,1.80,2.90,"NNW",1.80,8
"17May2001_04.tab",19/5/2001 19:00:00,"19/18","WSW",13,16,20,2.00,3.20,"NNW",1.90,8
"17May2001_04.tab",19/5/2001 22:00:00,"19/21","WSW",17,21,26,2.30,3.70,"NNW",1.90,8
"17May2001_04.tab",20/5/2001 01:00:00,"20/00","W",21,26,32,2.40,3.80,"NNW",1.80,8
"17May2001_15.tab",17/5/2001 19:00:00,"17/18","SW",10,12,15,1.20,1.90,"NNE",1.00,7
"17May2001_15.tab",17/5/2001 22:00:00,"17/21","WSW",9,11,14,1.10,1.80,"NNE",1.00,7
"17May2001_15.tab",18/5/2001 01:00:00,"18/00","WSW",8,10,12,1.10,1.80,"NNE",1.00,7
"17May2001_15.tab",18/5/2001 04:00:00,"18/03","W",6,7,9,1.00,1.60,"NNE",1.00,7
"17May2001_15.tab",18/5/2001 07:00:00,"18/06","WNW",14,17,21,1.00,1.60,"NNE",1.00,7
"17May2001_15.tab",18/5/2001 10:00:00,"18/09","NW",15,18,23,1.30,2.10,"NNE",1.00,7
"17May2001_15.tab",18/5/2001 13:00:00,"18/12","NW",19,23,29,1.70,2.70,"N",1.00,7
"17May2001_15.tab",18/5/2001 16:00:00,"18/15","NW",21,26,32,1.90,3.00,"NNW",0.90,7
"17May2001_15.tab",18/5/2001 19:00:00,"18/18","NW",23,28,35,2.20,3.50,"NW",0.70,10
"17May2001_15.tab",18/5/2001 22:00:00,"18/21","NW",20,25,31,2.30,3.70,"NW",0.50,11
"17May2001_15.tab",19/5/2001 01:00:00,"19/00","WNW",17,21,26,2.00,3.20,"NW",1.10,7
"17May2001_15.tab",19/5/2001 04:00:00,"19/03","WNW",15,18,23,1.80,2.90,"NW",1.20,7
"17May2001_15.tab",19/5/2001 07:00:00,"19/06","W",13,16,20,1.70,2.70,"NW",1.30,6
"17May2001_15.tab",19/5/2001 10:00:00,"19/09","W",12,15,18,1.50,2.40,"NNW",1.20,9
"17May2001_15.tab",19/5/2001 13:00:00,"19/12","W",11,13,17,1.50,2.40,"NNW",1.20,9
"17May2001_15.tab",19/5/2001 16:00:00,"19/15","WSW",10,12,15,1.50,2.40,"NNW",1.30,9
"17May2001_15.tab",19/5/2001 19:00:00,"19/18","WSW",11,13,17,1.60,2.60,"NNW",1.50,8
"17May2001_15.tab",19/5/2001 22:00:00,"19/21","WSW",14,17,21,1.90,3.00,"NNW",1.60,8
"17May2001_15.tab",20/5/2001 01:00:00,"20/00","W",18,22,28,2.10,3.40,"NNW",1.60,8
"17May2001_15.tab",20/5/2001 04:00:00,"20/03","W",19,23,29,2.30,3.70,"NW",1.60,8
"17May2001_15.tab",20/5/2001 07:00:00,"20/06","WNW",19,23,29,2.40,3.80,"NW",1.60,8
"17May2001_15.tab",20/5/2001 10:00:00,"20/09","NW",20,25,31,2.60,4.20,"NW",1.70,8
"17May2001_15.tab",20/5/2001 13:00:00,"20/12","NNW",23,28,35,2.70,4.30,"NNW",1.20,9
"17Nov2000_03.tab",17/11/2000 06:00:00,"17/06","S",18,22,28,4.20,6.70,"CN",3.80,
"17Nov2000_03.tab",17/11/2000 09:00:00,"17/09","S",19,23,29,3.70,5.90,"CN",3.10,
"17Nov2000_03.tab",17/11/2000 12:00:00,"17/12","S",22,27,34,3.40,5.40,"CN",2.50,
"17Nov2000_03.tab",17/11/2000 15:00:00,"17/15","SSE",23,28,35,3.40,5.40,"SW",2.40,10
"17Nov2000_03.tab",17/11/2000 18:00:00,"17/18","S",24,30,37,3.40,5.40,"SW",2.40,10
"17Nov2000_03.tab",17/11/2000 21:00:00,"17/21","S",22,27,33,3.20,5.10,"SSW",2.60,9
"17Nov2000_03.tab",18/11/2000 00:00:00,"18/00","SSW",20,25,31,3.00,4.80,"SW",2.50,9
"17Nov2000_03.tab",18/11/2000 03:00:00,"18/03","S",22,27,33,2.70,4.30,"SW",2.20,9
"17Nov2000_03.tab",18/11/2000 06:00:00,"18/06","S",24,30,37,2.80,4.50,"WSW",1.70,9
"17Nov2000_03.tab",18/11/2000 09:00:00,"18/09","SSE",24,30,37,2.90,4.60,"CN",1.30,
"17Nov2000_03.tab",18/11/2000 12:00:00,"18/12","SE",26,32,40,3.30,5.30,"CN",1.10,
"17Nov2000_03.tab",18/11/2000 15:00:00,"18/15","SE",23,28,35,3.20,5.10,"CN",1.00,
"17Nov2000_03.tab",18/11/2000 18:00:00,"18/18","SE",20,25,31,3.00,4.80,"SSE",1.90,8
"17Nov2000_03.tab",18/11/2000 21:00:00,"18/21","SE",18,22,28,2.90,4.60,"S",2.20,8
"17Nov2000_03.tab",19/11/2000 00:00:00,"19/00","ESE",18,22,28,2.70,4.30,"S",2.00,8
"17Nov2000_03.tab",19/11/2000 03:00:00,"19/03","ESE",18,22,28,2.50,4.00,"SSE",1.70,8
"17Nov2000_03.tab",19/11/2000 06:00:00,"19/06","ESE",19,23,29,2.30,3.70,"SE",1.30,8
"17Nov2000_03.tab",19/11/2000 09:00:00,"19/09","E",20,25,31,2.20,3.50,"ESE",1.50,7
"17Nov2000_03.tab",19/11/2000 12:00:00,"19/12","E",21,26,32,2.30,3.70,"ESE",1.40,7
"17Nov2000_03.tab",19/11/2000 15:00:00,"19/15","E",18,22,28,2.20,3.50,"ESE",1.50,8
"17Nov2000_03.tab",19/11/2000 18:00:00,"19/18","E",15,18,23,2.20,3.50,"ESE",1.70,7
"17Nov2000_03.tab",19/11/2000 21:00:00,"19/21","E",12,15,18,2.10,3.40,"ESE",1.80,7
"17Nov2000_03.tab",20/11/2000 00:00:00,"20/00","E",12,15,18,1.90,3.00,"SE",1.70,7
"17Nov2000_13.tab",17/11/2000 18:00:00,"17/18","S",24,30,37,3.30,5.20,"S",1.00,11
"17Nov2000_13.tab",17/11/2000 21:00:00,"17/21","S",24,30,37,3.20,5.10,"S",1.00,11
"17Nov2000_13.tab",18/11/2000 00:00:00,"18/00","S",24,30,37,3.40,5.40,"SSE",1.10,10
"17Nov2000_13.tab",18/11/2000 03:00:00,"18/03","S",24,30,37,3.40,5.40,"SSE",1.50,10
"17Nov2000_13.tab",18/11/2000 06:00:00,"18/06","SSE",27,33,42,3.70,5.90,"SSE",1.60,10
"17Nov2000_13.tab",18/11/2000 09:00:00,"18/09","SSE",28,35,43,4.00,6.40,"SSE",1.90,10
"17Nov2000_13.tab",18/11/2000 12:00:00,"18/12","SE",28,35,43,4.30,6.90,"SSE",2.00,10
"17Nov2000_13.tab",18/11/2000 15:00:00,"18/15","SE",24,30,37,4.20,6.70,"SE",2.50,10
"17Nov2000_13.tab",18/11/2000 18:00:00,"18/18","ESE",21,26,32,3.60,5.80,"SE",2.60,10
"17Nov2000_13.tab",18/11/2000 21:00:00,"18/21","E",19,23,29,3.10,5.00,"SE",2.30,9
"17Nov2000_13.tab",19/11/2000 00:00:00,"19/00","E",16,20,24,2.70,4.30,"SE",2.20,8
"17Nov2000_13.tab",19/11/2000 03:00:00,"19/03","E",15,18,23,2.30,3.70,"SE",1.90,8
"17Nov2000_13.tab",19/11/2000 06:00:00,"19/06","E",15,18,23,2.00,3.20,"SE",1.50,7
"17Nov2000_13.tab",19/11/2000 09:00:00,"19/09","E",14,17,21,1.80,2.90,"ESE",1.30,7
"17Nov2000_13.tab",19/11/2000 12:00:00,"19/12","E",13,16,20,1.70,2.70,"ESE",1.30,7
"17Nov2000_13.tab",19/11/2000 15:00:00,"19/15","ENE",13,16,20,1.70,2.70,"ESE",1.20,6
"17Nov2000_13.tab",19/11/2000 18:00:00,"19/18","ENE",12,15,18,1.60,2.60,"ESE",1.30,6
"17Nov2000_13.tab",19/11/2000 21:00:00,"19/21","ENE",11,13,17,1.60,2.60,"E",1.40,6
"17Nov2000_13.tab",20/11/2000 00:00:00,"20/00","E",10,12,15,1.50,2.40,"ENE",1.40,6
"17Nov2000_13.tab",20/11/2000 03:00:00,"20/03","E",10,12,15,1.50,2.40,"ENE",1.30,10
"17Nov2000_13.tab",20/11/2000 06:00:00,"20/06","E",10,12,15,1.40,2.20,"ENE",1.30,10
"17Nov2000_13.tab",20/11/2000 09:00:00,"20/09","E",10,12,15,1.40,2.20,"NE",1.20,10
"17Nov2000_13.tab",20/11/2000 12:00:00,"20/12","ESE",10,12,15,1.30,2.10,"NE",1.10,10
"17Nov2001_01.tab",17/11/2001 06:00:00,"17/06","W",24,30,37,3.50,5.60,"W",3.20,11
"17Nov2001_01.tab",17/11/2001 09:00:00,"17/09","W",22,27,34,3.30,5.20,"WNW",3.10,9
"17Nov2001_01.tab",17/11/2001 12:00:00,"17/12","W",20,25,31,3.20,5.10,"WNW",3.00,12
"17Nov2001_01.tab",17/11/2001 15:00:00,"17/15","W",18,22,28,3.10,4.90,"WNW",2.90,9
"17Nov2001_01.tab",17/11/2001 18:00:00,"17/18","W",14,17,21,2.90,4.60,"WNW",2.80,11
"17Nov2001_01.tab",17/11/2001 21:00:00,"17/21","WSW",12,15,18,2.90,4.60,"WNW",2.70,11
"17Nov2001_01.tab",18/11/2001 00:00:00,"18/00","W",12,15,18,2.80,4.50,"W",2.70,11
"17Nov2001_01.tab",18/11/2001 03:00:00,"18/03","WNW",12,15,18,2.80,4.50,"W",2.70,13
"17Nov2001_01.tab",18/11/2001 06:00:00,"18/06","NW",12,15,18,2.80,4.50,"W",2.70,13
"17Nov2001_01.tab",18/11/2001 09:00:00,"18/09","NW",13,16,20,2.90,4.60,"W",2.70,13
"17Nov2001_01.tab",18/11/2001 12:00:00,"18/12","NW",12,15,18,2.80,4.50,"W",2.70,11
"17Nov2001_01.tab",18/11/2001 15:00:00,"18/15","NW",12,15,18,2.90,4.60,"W",2.80,13
"17Nov2001_01.tab",18/11/2001 18:00:00,"18/18","NW",13,16,20,2.90,4.60,"W",2.80,11
"17Nov2001_01.tab",18/11/2001 21:00:00,"18/21","NW",13,16,20,2.90,4.60,"W",2.70,11
"17Nov2001_01.tab",19/11/2001 00:00:00,"19/00","NW",12,15,18,2.80,4.50,"W",2.70,11
"17Nov2001_01.tab",19/11/2001 03:00:00,"19/03","NW",10,12,15,2.70,4.30,"W",2.60,11
"17Nov2001_01.tab",19/11/2001 06:00:00,"19/06","NW",9,11,14,2.60,4.20,"W",2.50,11
"17Nov2001_01.tab",19/11/2001 09:00:00,"19/09","WNW",8,10,12,2.40,3.80,"W",2.40,11
"17Nov2001_01.tab",19/11/2001 12:00:00,"19/12","W",9,11,14,2.30,3.70,"W",2.30,10
"17Nov2001_01.tab",19/11/2001 15:00:00,"19/15","WSW",10,12,15,2.20,3.50,"W",2.10,10
"17Nov2001_01.tab",19/11/2001 18:00:00,"19/18","SW",13,16,20,2.30,3.60,"W",2.00,10
"17Nov2001_01.tab",19/11/2001 21:00:00,"19/21","SW",19,23,29,2.50,4.00,"W",2.00,10
"17Nov2001_01.tab",20/11/2001 00:00:00,"20/00","SW",24,30,37,2.80,4.40,"WSW",2.00,10
"17Nov2001_13.tab",17/11/2001 18:00:00,"17/18","W",18,22,28,3.80,6.00,"WNW",3.50,10
"17Nov2001_13.tab",17/11/2001 21:00:00,"17/21","W",15,18,23,3.60,5.70,"WNW",3.30,11
"17Nov2001_13.tab",18/11/2001 00:00:00,"18/00","WNW",12,15,18,3.40,5.40,"WNW",3.10,11
"17Nov2001_13.tab",18/11/2001 03:00:00,"18/03","WNW",14,17,21,3.20,5.10,"WNW",3.00,11
"17Nov2001_13.tab",18/11/2001 06:00:00,"18/06","NW",12,15,18,3.00,4.80,"W",2.90,11
"17Nov2001_13.tab",18/11/2001 09:00:00,"18/09","NW",14,17,21,3.10,5.00,"W",2.90,11
"17Nov2001_13.tab",18/11/2001 12:00:00,"18/12","NW",15,18,23,3.00,4.80,"W",2.80,11
"17Nov2001_13.tab",18/11/2001 15:00:00,"18/15","NW",16,20,24,3.10,5.00,"WNW",2.80,11
"17Nov2001_13.tab",18/11/2001 18:00:00,"18/18","NW",16,20,24,3.10,5.00,"WNW",2.70,11
"17Nov2001_13.tab",18/11/2001 21:00:00,"18/21","NW",14,17,21,3.00,4.80,"WNW",2.80,11
"17Nov2001_13.tab",19/11/2001 00:00:00,"19/00","NW",13,16,20,3.00,4.80,"WNW",2.80,11
"17Nov2001_13.tab",19/11/2001 03:00:00,"19/03","NW",12,15,18,2.90,4.60,"WNW",2.70,11
"17Nov2001_13.tab",19/11/2001 06:00:00,"19/06","WNW",11,13,17,2.80,4.50,"WNW",2.70,11
"17Nov2001_13.tab",19/11/2001 09:00:00,"19/09","WNW",10,12,15,2.60,4.20,"WNW",2.50,11
"17Nov2001_13.tab",19/11/2001 12:00:00,"19/12","W",11,13,17,2.50,4.00,"W",2.40,10
"17Nov2001_13.tab",19/11/2001 15:00:00,"19/15","W",12,15,18,2.40,3.80,"W",2.20,10
"17Nov2001_13.tab",19/11/2001 18:00:00,"19/18","WSW",12,15,18,2.20,3.50,"W",2.10,10
"17Nov2001_13.tab",19/11/2001 21:00:00,"19/21","WSW",14,17,21,2.10,3.40,"W",1.80,10
"17Nov2001_13.tab",20/11/2001 00:00:00,"20/00","SW",16,20,24,2.00,3.20,"W",1.60,10
"17Nov2001_13.tab",20/11/2001 03:00:00,"20/03","SW",18,22,28,2.00,3.20,"WSW",1.30,10
"17Nov2001_13.tab",20/11/2001 06:00:00,"20/06","SW",21,26,32,2.20,3.50,"WSW",1.40,10
"17Nov2001_13.tab",20/11/2001 09:00:00,"20/09","SW",24,30,37,2.50,4.00,"SW",1.50,11
"17Nov2001_13.tab",20/11/2001 12:00:00,"20/12","SSW",26,32,40,2.90,4.60,"SW",1.60,11
"17Oct2000_02.tab",17/10/2000 07:00:00,"17/06","WNW",14,17,21,2.10,3.40,"SW",2.00,11
"17Oct2000_02.tab",17/10/2000 10:00:00,"17/09","W",18,22,27,2.30,3.70,"SW",2.00,11
"17Oct2000_02.tab",17/10/2000 13:00:00,"17/12","WSW",16,20,25,2.40,3.80,"SW",2.00,11
"17Oct2000_02.tab",17/10/2000 16:00:00,"17/15","SW",18,22,27,2.50,4.00,"SW",2.00,11
"17Oct2000_02.tab",17/10/2000 19:00:00,"17/18","SSW",20,25,31,2.60,4.10,"SW",2.00,11
"17Oct2000_02.tab",17/10/2000 22:00:00,"17/21","SSW",24,30,37,2.80,4.40,"SW",2.10,11
"17Oct2000_02.tab",18/10/2000 01:00:00,"18/00","S",28,35,43,3.00,4.80,"SW",2.20,11
"17Oct2000_02.tab",18/10/2000 04:00:00,"18/03","S",34,42,52,3.80,6.10,"SSW",2.30,11
"17Oct2000_02.tab",18/10/2000 07:00:00,"18/06","S",38,47,58,4.70,7.50,"SSW",2.50,11
"17Oct2000_02.tab",18/10/2000 10:00:00,"18/09","S",36,45,56,5.20,8.30,"S",2.70,11
"17Oct2000_02.tab",18/10/2000 13:00:00,"18/12","S",34,42,52,4.80,7.60,"S",3.00,11
"17Oct2000_02.tab",18/10/2000 16:00:00,"18/15","SSW",26,32,40,4.60,7.30,"S",3.20,11
"17Oct2000_02.tab",18/10/2000 19:00:00,"18/18","SSW",22,27,33,4.50,7.20,"S",3.40,11
"17Oct2000_02.tab",18/10/2000 22:00:00,"18/21","SSW",24,30,37,4.50,7.20,"S",3.40,11
"17Oct2000_02.tab",19/10/2000 01:00:00,"19/00","SSW",26,32,40,4.40,7.00,"SSW",3.00,11
"17Oct2000_02.tab",19/10/2000 04:00:00,"19/03","SSW",28,35,43,4.30,6.90,"SSW",2.50,13
"17Oct2000_02.tab",19/10/2000 07:00:00,"19/06","SSW",26,32,40,4.20,6.70,"SW",2.30,13
"17Oct2000_02.tab",19/10/2000 10:00:00,"19/09","SSW",26,32,40,4.10,6.60,"SW",2.50,13
"17Oct2000_02.tab",19/10/2000 13:00:00,"19/12","SSW",24,30,37,4.10,6.60,"SW",2.70,13
"17Oct2000_02.tab",19/10/2000 16:00:00,"19/15","SSW",22,27,33,4.00,6.40,"SW",3.00,13
"17Oct2000_02.tab",19/10/2000 19:00:00,"19/18","SSW",20,25,31,3.90,6.20,"SW",3.20,13
"17Oct2000_02.tab",19/10/2000 22:00:00,"19/21","SSW",18,22,28,3.80,6.10,"SW",3.30,13
"17Oct2000_02.tab",20/10/2000 01:00:00,"20/00","SSW",18,22,27,3.60,5.80,"WSW",3.30,13
"17Oct2000_03.tab",17/10/2000 07:00:00,"17/06","WNW",22,27,33,2.50,4.00,"SW",2.00,11
"17Oct2000_03.tab",17/10/2000 10:00:00,"17/09","W",18,22,27,2.30,3.70,"SW",2.00,11
"17Oct2000_03.tab",17/10/2000 13:00:00,"17/12","WSW",16,20,25,2.40,3.80,"SW",2.00,11
"17Oct2000_03.tab",17/10/2000 16:00:00,"17/15","SW",18,22,27,2.50,4.00,"SW",2.00,11
"17Oct2000_03.tab",17/10/2000 19:00:00,"17/18","SSW",20,25,31,2.60,4.10,"SW",2.00,11
"17Oct2000_03.tab",17/10/2000 22:00:00,"17/21","SSW",24,30,37,2.80,4.40,"SW",2.10,11
"17Oct2000_03.tab",18/10/2000 01:00:00,"18/00","S",28,35,43,3.00,4.80,"SW",2.20,11
"17Oct2000_03.tab",18/10/2000 04:00:00,"18/03","S",34,42,52,3.80,6.10,"SSW",2.30,11
"17Oct2000_03.tab",18/10/2000 07:00:00,"18/06","S",38,47,58,4.70,7.50,"SSW",2.50,11
"17Oct2000_03.tab",18/10/2000 10:00:00,"18/09","S",36,45,56,5.20,8.30,"S",2.70,11
"17Oct2000_03.tab",18/10/2000 13:00:00,"18/12","S",34,42,52,4.80,7.60,"S",3.00,11
"17Oct2000_03.tab",18/10/2000 16:00:00,"18/15","SSW",26,32,40,4.60,7.30,"S",3.20,11
"17Oct2000_03.tab",18/10/2000 19:00:00,"18/18","SSW",22,27,33,4.50,7.20,"S",3.40,11
"17Oct2000_03.tab",18/10/2000 22:00:00,"18/21","SSW",24,30,37,4.50,7.20,"S",3.40,11
"17Oct2000_03.tab",19/10/2000 01:00:00,"19/00","SSW",26,32,40,4.40,7.00,"SSW",3.00,11
"17Oct2000_03.tab",19/10/2000 04:00:00,"19/03","SSW",28,35,43,4.30,6.90,"SSW",2.50,13
"17Oct2000_03.tab",19/10/2000 07:00:00,"19/06","SSW",26,32,40,4.20,6.70,"SW",2.30,13
"17Oct2000_03.tab",19/10/2000 10:00:00,"19/09","SSW",26,32,40,4.10,6.60,"SW",2.50,13
"17Oct2000_03.tab",19/10/2000 13:00:00,"19/12","SSW",24,30,37,4.10,6.60,"SW",2.70,13
"17Oct2000_03.tab",19/10/2000 16:00:00,"19/15","SSW",22,27,33,4.00,6.40,"SW",3.00,13
"17Oct2000_03.tab",19/10/2000 19:00:00,"19/18","SSW",20,25,31,3.90,6.20,"SW",3.20,13
"17Oct2000_03.tab",19/10/2000 22:00:00,"19/21","SSW",18,22,28,3.80,6.10,"SW",3.30,13
"17Oct2000_03.tab",20/10/2000 01:00:00,"20/00","SSW",18,22,27,3.60,5.80,"WSW",3.30,13
"17Oct2000_13.tab",17/10/2000 19:00:00,"17/18","SSW",22,27,34,2.40,3.80,"SW",1.80,9
"17Oct2000_13.tab",17/10/2000 22:00:00,"17/21","S",26,32,40,2.80,4.50,"SW",1.50,9
"17Oct2000_13.tab",18/10/2000 01:00:00,"18/00","S",32,40,49,3.50,5.60,"S",1.60,10
"17Oct2000_13.tab",18/10/2000 04:00:00,"18/03","SSE",38,47,59,4.70,7.50,"SSE",2.60,10
"17Oct2000_13.tab",18/10/2000 07:00:00,"18/06","SSE",42,52,65,5.80,9.30,"SSE",3.60,10
"17Oct2000_13.tab",18/10/2000 10:00:00,"18/09","SSE",38,47,59,6.40,10.20,"SSE",4.50,11
"17Oct2000_13.tab",18/10/2000 13:00:00,"18/12","SSE",34,42,52,6.40,10.20,"SSE",5.40,12
"17Oct2000_13.tab",18/10/2000 16:00:00,"18/15","SSE",30,37,46,5.30,8.50,"SSE",4.80,12
"17Oct2000_13.tab",18/10/2000 19:00:00,"18/18","SSW",26,32,40,4.90,7.80,"SSE",4.40,11
"17Oct2000_13.tab",18/10/2000 22:00:00,"18/21","SW",23,28,35,4.70,7.50,"SSE",3.90,11
"17Oct2000_13.tab",19/10/2000 01:00:00,"19/00","SW",24,30,37,4.40,7.00,"SSE",3.80,11
"17Oct2000_13.tab",19/10/2000 04:00:00,"19/03","SSW",21,26,32,4.00,6.40,"SSW",3.00,11
"17Oct2000_13.tab",19/10/2000 07:00:00,"19/06","SSW",20,25,31,3.70,5.90,"SSW",3.00,10
"17Oct2000_13.tab",19/10/2000 10:00:00,"19/09","SSW",19,23,29,3.50,5.60,"SSW",3.00,10
"17Oct2000_13.tab",19/10/2000 13:00:00,"19/12","SSW",20,25,31,3.40,5.40,"SSW",3.00,10
"17Oct2000_13.tab",19/10/2000 16:00:00,"19/15","SSW",22,27,34,3.40,5.40,"SW",2.90,9
"17Oct2000_13.tab",19/10/2000 19:00:00,"19/18","SSW",23,28,35,3.60,5.80,"SW",3.00,10
"17Oct2000_13.tab",19/10/2000 22:00:00,"19/21","SSW",24,30,37,3.70,5.90,"WSW",3.00,10
"17Oct2000_13.tab",20/10/2000 01:00:00,"20/00","SSW",24,30,37,3.80,6.10,"WSW",3.10,11
"17Oct2000_13.tab",20/10/2000 04:00:00,"20/03","SSW",20,25,31,3.50,5.60,"WSW",2.90,11
"17Oct2000_13.tab",20/10/2000 07:00:00,"20/06","S",19,23,29,3.20,5.10,"SW",2.70,12
"17Oct2000_13.tab",20/10/2000 10:00:00,"20/09","S",19,23,29,2.90,4.60,"SW",2.60,12
"17Oct2000_13.tab",20/10/2000 13:00:00,"20/12","S",19,23,29,2.70,4.30,"SW",2.50,12
"17Oct2001_03.tab",17/10/2001 07:00:00,"17/06","SSE",18,22,28,1.80,2.80,"SSW",1.30,8
"17Oct2001_03.tab",17/10/2001 10:00:00,"17/09","SSE",18,22,28,1.80,2.80,"SSW",1.30,8
"17Oct2001_03.tab",17/10/2001 13:00:00,"17/12","SSE",17,21,26,1.80,2.90,"S",1.30,8
"17Oct2001_03.tab",17/10/2001 16:00:00,"17/15","SSE",16,20,24,1.80,2.90,"S",1.30,8
"17Oct2001_03.tab",17/10/2001 19:00:00,"17/18","SSE",16,20,25,1.70,2.70,"SSE",1.30,7
"17Oct2001_03.tab",17/10/2001 22:00:00,"17/21","SE",16,20,25,1.70,2.70,"SSE",1.20,7
"17Oct2001_03.tab",18/10/2001 01:00:00,"18/00","SE",16,20,25,1.70,2.70,"SSE",1.20,7
"17Oct2001_03.tab",18/10/2001 04:00:00,"18/03","SE",16,20,24,1.70,2.70,"SSE",1.20,7
"17Oct2001_03.tab",18/10/2001 07:00:00,"18/06","SE",16,20,24,1.70,2.70,"SSE",1.20,7
"17Oct2001_03.tab",18/10/2001 10:00:00,"18/09","SE",18,22,27,1.80,2.80,"SE",1.20,7
"17Oct2001_03.tab",18/10/2001 13:00:00,"18/12","SE",18,22,27,1.90,3.00,"SE",1.30,8
"17Oct2001_03.tab",18/10/2001 16:00:00,"18/15","SE",18,22,27,2.00,3.20,"SE",1.30,8
"17Oct2001_03.tab",18/10/2001 19:00:00,"18/18","SE",18,22,27,2.20,3.50,"SE",1.40,8
"17Oct2001_03.tab",18/10/2001 22:00:00,"18/21","SE",18,22,27,2.30,3.70,"SE",1.50,8
"17Oct2001_03.tab",19/10/2001 01:00:00,"19/00","SE",16,20,24,2.40,3.80,"SSE",1.60,8
"17Oct2001_03.tab",19/10/2001 04:00:00,"19/03","SE",16,20,24,2.40,3.80,"SSE",1.80,8
"17Oct2001_03.tab",19/10/2001 07:00:00,"19/06","SE",16,20,25,2.30,3.70,"SSE",1.80,8
"17Oct2001_03.tab",19/10/2001 10:00:00,"19/09","SE",16,20,25,2.20,3.50,"SSE",1.80,8
"17Oct2001_03.tab",19/10/2001 13:00:00,"19/12","SE",16,20,25,2.20,3.50,"SSE",1.80,8
"17Oct2001_03.tab",19/10/2001 16:00:00,"19/15","SE",16,20,25,2.20,3.50,"SSE",1.80,8
"17Oct2001_03.tab",19/10/2001 19:00:00,"19/18","SE",16,20,24,2.20,3.50,"SSE",1.80,8
"17Oct2001_03.tab",19/10/2001 22:00:00,"19/21","SE",18,22,27,2.20,3.50,"SSE",1.80,8
"17Oct2001_03.tab",20/10/2001 01:00:00,"20/00","SE",18,22,28,2.20,3.50,"SSE",1.80,8
"17Oct2001_16.tab",17/10/2001 19:00:00,"17/18","SSE",16,20,25,1.90,3.00,"S",1.00,8
"17Oct2001_16.tab",17/10/2001 22:00:00,"17/21","SE",18,22,27,1.90,3.00,"S",0.90,8
"17Oct2001_16.tab",18/10/2001 01:00:00,"18/00","SE",18,22,27,2.00,3.20,"S",0.90,8
"17Oct2001_16.tab",18/10/2001 04:00:00,"18/03","SE",20,25,31,2.00,3.20,"SSE",0.70,8
"17Oct2001_16.tab",18/10/2001 07:00:00,"18/06","SE",22,27,33,2.10,3.30,"SSE",0.70,8
"17Oct2001_16.tab",18/10/2001 10:00:00,"18/09","ESE",21,26,32,2.10,3.30,"SE",0.70,8
"17Oct2001_16.tab",18/10/2001 13:00:00,"18/12","SE",18,22,27,2.20,3.50,"SE",0.70,8
"17Oct2001_16.tab",18/10/2001 16:00:00,"18/15","SE",16,20,25,2.20,3.50,"SE",1.10,8
"17Oct2001_16.tab",18/10/2001 19:00:00,"18/18","SE",15,18,22,2.10,3.30,"SE",1.40,8
"17Oct2001_16.tab",18/10/2001 22:00:00,"18/21","SE",15,18,22,2.10,3.30,"SE",1.50,8
"17Oct2001_16.tab",19/10/2001 01:00:00,"19/00","SE",15,18,23,2.00,3.20,"SE",1.60,9
"17Oct2001_16.tab",19/10/2001 04:00:00,"19/03","SE",15,18,23,2.10,3.40,"SE",1.70,9
"17Oct2001_16.tab",19/10/2001 07:00:00,"19/06","SE",14,17,21,2.10,3.40,"SE",1.70,9
