"filename","author","forecasttime","ftype","section1"
"1Jul2001_14.prn","F4",1/7/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           01-Jul   2001 A RIDGE OF HIGH PRESSURE WILL MOVE EAST ACROSS THE EAST SHETLAND BASIN AND NORTH SEA THIS AFTERNOON/EVENING. A WARM FRONTAL TROUGH, PRESENTLY LYING FROM SW ICELAND TO WESTERN SCOTLAND, WILL MOVE ENE INTO SCANDINAVIA BY TOMORROW AFTERNOON. ASSOCIATED COLD FRONT, OVER MID ATLANTIC, WILL MOVE EAST TO BECOME SLOW MOVING FROM THE EAST SHETLAND BASIN TO CENTRAL SCOTLAND BY TUESDAY AFTERNOON."
"1Jun2001_15.prn","F5",1/6/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           01-Jun   2001 DEEP LOW PRESSURE OVER THE NORWEGIAN SEA WILL MOVE SLOWLY EAST INTO NORWAY, WITH A FRONTAL WAVE MOVING QUICKLY ESE ACROSS THE CENTRAL NORTH SEA TONIGHT. STRONG TO GALE FORCE NW'LY WINDS WILL THEN SPREAD SE ACROSS THE NORTH SEA TOMORROW MORNING, EASING ON SUNDAY AFTERNOON AS THE LOW MOVES SE ACROSS SWEDEN AND FILLS."
"1Mar2001_13.prn","F2",1/3/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         01-Mar   2001 LOW 993MB OVER HOLLAND WILL MOVE NORTHEASTWARDS TO THE BALTIC BY MORNING. A SHALLOW LOW FORMING OVER THE SOUTHERN NORWEGIAN SEA WILL DEEPEN AS IT SINKS SOUTHWARDS TO BE 983MB OVER SHETLAND BY EARLY SUNDAY."
"1Mar2002_02.prn","F1",1/3/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           01-Mar   2002 LOW OVER THE BALTIC SEA WILL MOVE EAST. A RIDGE FROM SOUTH OF ICELAND TO THE LOFOTEN ISLANDS WILL MOVE SSE ACROSS THE NORTHERN NORTH SEA TODAY. A SHOWERY TROUGH WILL FOLLOW AND WILL CROSS THE NORTHERN NORTH SEA TONIGHT. A RIDGE WILL MOVE ESE ACROSS THE NORTH SEA SATURDAY AFTERNOON/EVENING. A FRONTAL SYSTEM WILL MOVE EAST ACROSS THE NORTHERN NORTH SEA LATE SATURDAY/EARLY SUNDAY. A WAVE ON THE COLD FRONT WILL MOVE NE ACROSS THE SOUTHERN NORWEGIAN SEA LATER SUNDAY/EARLY MONDAY.  -"
"1Mar2002_14.prn","F5",1/3/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           01-Mar   2002 A FRONT OVER THE NORWEGIAN SEA WILL MOVE SE INTO THE NORTHERN NORTH SEA TONIGHT, WITH A WEAK RIDGE FOLLOWING FROM THE WEST TOMORROW. A DEPRESSION WILL MOVE EAST TO THE NORTH OF ICELAND TOMORROW WITH ASSOCIATED FRONTS MOVING EAST ACROSS THE NORTH SEA ON SUNDAY."
"1Mar2002_18.prn","F5",1/3/2002 12:00:00,"duplicate","1.INFERENCE 1200 GMT, FRIDAY,           01-Mar   2002 A FRONT OVER THE NORWEGIAN SEA WILL MOVE SE INTO THE NORTHERN NORTH SEA TONIGHT, WITH A WEAK RIDGE FOLLOWING FROM THE WEST TOMORROW. A DEPRESSION WILL MOVE EAST TO THE NORTH OF ICELAND TOMORROW WITH ASSOCIATED FRONTS MOVING EAST ACROSS THE NORTH SEA ON SUNDAY."
"1May2001_15.prn","F5",1/5/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          01-May   2001 A DEEPENING LOW WILL MOVE NE ACROSS EASTERN ICELAND TONIGHT, WITH ITS COLD FRONT MOVING SE ACROSS THE NORTHERN NORTH SEA TOMORROW EVENING. A RIDGE WILL EXTEND EAST ACROSS SCOTLAND INTO THE NORTH SEA DURING THURSDAY."
"1May2002_04.prn","F2",1/5/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        01-May   2002 COMPLEX AREA OF LOW PRESSURE OVER THE NORTHERN NORTH SEA WILL MOVE GRADUALY NORTHWARDS AS A CENTER NORTH OF THE EAST SHETLAND BASIN MOVING NORTHEASTWARDS, WITH A CENTER NEAR FAEROES FILLING AS IT MOVES SOUTHEASTWARDS."
"1May2002_13.prn","F5",1/5/2002 13:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        01-May   2002 A DEPRESSION OVER THE NORWEGIAN SEA WILL MOVE AWAY NORTH, WITH ASSOCIATED SHOWERY TROUGHS MOVING SE THEN EAST ACROSS THE UK AND NORTH SEA AT TIMES. A DEVELOPING LOW OVER NORTHERN FRANCE IS EXPECTED TO MOVE NE TO LIE OVER GERMAN BIGHT BY FRIDAY MORNING."
"1Nov2000_02.prn","F3",1/11/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        01-Nov   2000 LOW (965 MB),NORWEGIAN SEA, WILL DRIFT WEST TODAY THEN SOUTH  ON THURSDAY,FILLING,EXPECTED (984 MB) WEST OF THE HEBRIDES BY MIDDAY FRIDAY.A DEVELOPING FRONTAL WAVE LOW IS MOVING SWIFTLY ACROSS THE ATLANTIC AROUND 45 DEGREES NORTH,THEN MOVING NE FROM THE BAY OF BISCAY ON THURSDAY,REACHING THE EASTERN CENTRAL NORTH SEA (977 MB) BY LATE THURSDAY EVENING AND SOUTHERN NORWAY BY LATE FRIDAY."
"1Nov2000_15.prn","F1",1/11/2000 12:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        01-Nov   2000 LOW OVER THE NORWEGIAN SEA AROUND  66N  01W  WILL MOVE SSW THEN SSE AND WEAKEN TO BE OVER THE HEBRIDES LATER TOMORROW. A WEAK LOW OVER THE ORKNEYS WILL MOVE NNE INTO THE SOUTHERN NORWEGIAN SEA TONIGHT. A DEVELOPING LOW WILL MOVE NE OVER SOUTHERN ENGLAND TOMORROW AND WILL BE OVER THE CENTRAL NORTH SEA LATER TOMORROW. THE LOW WILL MOVE NORTH OVER THE NORWEGIAN COAST DURING FRIDAY TO BE AROUND  63N  05E BY LATER FRIDAY.  -"
"1Nov2001_03.prn","F4",1/11/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         01-Nov   2001 LOW 976MB, SOUTHERN FINLAND, WILL MOVE AWAY ENE. A RIDGE OF HIGH PRESSURE, LYING FROM JUST EAST OF ICELAND TO SCOTLAND, WILL MOVE EAST INTO NORWAY BY THIS EVENING. AN ATLANTIC WARM FRONT, OVER NW SCOTLAND, WILL MOVE EAST ACROSS THE EAST SHETLAND BASIN AND NORTHERN NORTH SEA THIS EVENING, FOLLOWED BY ASSOCIATED COLD FRONT TOMORROW. A DEEP LOW 963MB IS EXPECTED NEAR 70N 000E/W BY SATURDAY, THEN MOVE EAST INTO NORTHERN NORWAY BY SUNDAY. -"
"1Nov2001_13.prn","F1",1/11/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         01-Nov   2001 A RIDGE OVER THE EASTERN NORTH SEA WILL MOVE EAST. A LOW TO THE SW OF ICELAND WILL MOVE NE TO BE NEAR JAN MAYEN LATER TOMORROW. THE LOW WILL THEN MOVE EAST TO BE OVER NORTHERN NORWAY LATER SATURDAY. THE ASSOCIATED WARM FRONT WILL MOVE EAST ACROSS THE NORTHERN NORTH SEA TODAY. THE FOLLOWING COLD FRONT WILL MOVE STEADILY SE ACROSS THE NORTHERN NORTH SEA LATER TOMORROW.  -"
"1Oct2000_03.prn","F3",1/10/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           01-Oct   2000 THE SLACK LOW PRESSURE AREA COVERING THE FAEROES/U.K./NORTH SEA AND NORTHERN GERMANY WILL BE ELIMINATED AS A DEEPENING ATLANTIC LOW MOVES NE,EXPECTED (984 MB) OFF NW IRELAND BY MIDDAY SUNDAY THEN DRIFTING NNW AND DEEPENING BECOMING SLOW MOVING OVER ICELAND (971 MB) BY LATE MONDAY.EXTENSIVE TROUGHING WILL TAKE PLACE INTO THE NORTH SEA ON MONDAY MORNING ON THE ASSOCIATED OCCLUSION. ANOTHER VIGOROUS ATLANTIC LOW IS EXPECTED (984 MB) OF NW IRELAND BY LATE MONDAY,MOVING SWIFTLY NNE TO AMALGAMATE WITH THE ORIGINAL LOW JUST OFF EASTERN ICELAND BY LATE TUESDAY."
"1Oct2000_13.prn","F2",1/10/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           01-Oct   2000 DEPRESSION 980MB NW OF IRELAND WILL BECOME COMPLEX AS IT MOVES  EAST NORTH WHILE STARTING TO FILL. ASSOCIATED FRONTAL TROUGH WILL BECOME SLOW MOVING AS IT MOVES EAST OVER THE NORTH SEA ON MONDAY. A RIDGE WILL BUILD WEST OF BRITAIN AND START TO MOVE EAST BEFORE RAPIDLY DECLINING AS A FAST MOVING DEPRESSION MOVES NORTHEAST TO BE OFF NW IRELAND BY EARLY TUESDAY."
"1Oct2001_15.prn","F5",1/10/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           01-Oct   2001 COMPLEX LOW PRESSURE TO THE NW OF SCOTLAND WILL MERGE TO ONE MAIN CENTRE WHICH WILL THEN MOVE SLOWLY EAST TONIGHT AND TOMORROW MORNING, TURNING NE THEN FILLING SLOWLY AS IT MOVES INTO THE NORWEGIAN SEA ON WEDNESDAY."
"1Sep2000_03.prn","F2",1/9/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           01-Sep   2000 DEPRESSION 994MB OVER NORTHERN IRELAND WILL GRADUALLY FILL AS IT MOVES SLOWLY SOUTHEAST TO BE 1000MB OVER THE SOUTHERN NORTH SEA BY EARLY SATURDAY. HIGH PRESSURE BUILDING OVER THE MID-ATLANTIC WILL MOVE GRADUALLY EASTWARDS TO BE 1028MB OVER NE SCOTLAND BY MONDAY AFTERNOON."
"1Sep2000_15.prn","F4",1/9/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           01-Sep   2000 COMPLEX AREA OF LOW PRESSURE, OVER NORTHERN ENGLAND AND SE IRELAND, WILL DRIFT SE ACROSS THE CENTRAL NORTH SEA TONIGHT, THEN INTO SOUTHERN SCANDINAVIA AND THE CONTINENT BY SUNDAY. A RIDGE OF HIGH PRESSURE, OVER MID ATLANTIC WILL BUILD AS IT MOVES EAST INTO THE BRITISH ISLES DURING SUNDAY. -"
"1Sep2001_04.prn","F3",1/9/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         01-Sep   2001 LOW (1007 MB),66N 005E,WILL DRIFT NNW AND DEEPEN,EXPECTED (996 MB) 70N 001E BY MIDDAY MONDAY.LOW (1007 MB),SOUTH OF OSLO,WILL DRIFT AWAY SE'WARDS.THE RIDGE OF HIGH PRESURE OVER THE U.K. TO JAN MAYEN, WILL MOVE EAST AND COLLAPSE AS AN OCCLUDING ATLANTIC FRONTAL SYSTEM AFFECTS THE U.K./NORTH SEA THIS AFTERNOON/EVENING. LOW PRESSURE WILL DEVELOP NEAR THE FAEROES (995 MB) BY LATE THIS AFTERNOON THEN MOVING ESE,EXPECTED (997 MB) OFF BERGEN BY MIDDAY MONDAY."
"1Sep2001_13.prn","F1",1/9/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         01-Sep   2001 A RIDGE COVERING THE NORTH SEA WILL MOVE EAST AND DECLINE. A LOW TO THE SW OF ICELAND WILL MOVE EAST TO BE NEAR THE FAEROES EARLY TOMORROW MORNING. THE LOW WILL BE NEAR STAD LATER TOMORROW. THE ASSOCIATED FRONTAL SYSTEM WILL MOVE ESE ACROSS THE NORTH SEA TONIGHT. A NEW LOW WILL FORM TO THE NORTH OF THE SHETLANDS EARLY MONDAY AND WILL MOVE SE TO BE OVER THE CENTRAL NORTH SEA BY LATER MONDAY.  -"
"20Apr2001_01.prn","F4",20/4/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           20-Apr   2001 LOW 1004MB, OVER NORTHEAST NETHERLANDS, WILL DRIFT SOUTH AND FILL DURING TODAY. RIDGE OF HIGH PRESSURE, FROM CENTRAL NORWAY THROUGH FAEROES TO WESTERN IRELAND, WILL DRIFT SOUTHEEAST, TO BE LYING FROM CENTRAL SWEDEN TO SOUTHEAST ENGLAND BY SUNDAY. WEAK ATLANTIC FRONT WILL MOVE NE ACROSS NORTHERN SCOTLAND AND THE EAST SHETLAND BASIN DURING SATURDAY. A FURTHER FRONT IS EXPECTED TO CROSS THE BRITISH ISLES DURING SUNDAY, TO BE LYING FROM SHETLAND TO SOUTHEAST ENGLAND BY EARLY MONDAY. -"
"20Apr2001_13.prn","F2",20/4/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           20-Apr   2001 RIDGE OF HIGH PRESSURE FROM THE SOUTHWEST OF BRITAIN TO CENTRAL SWEDEN WILL GRADUALLY DECLINE WHILE MOVING SLOWLY SOUTHEAST. AN OCCLUDING ATLANTIC TROUGH WILL MOVE EASTWARDS TO BECOME SLOW MOVING OVER EASTERN BRITAIN ON SUNDAY. LOW 998MB SICILY WILL MOVE NORTHWARDS TO BE 991MB OVER THE SOUTHERN BALTIC BY MONDAY."
"20Apr2002_04.prn","F5",20/4/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         20-Apr   2002 HIGH PRESSURE OVER THE EASTERN NORTH SEA WILL INTENSIFY AND DRIFT SLOWLY EAST INTO DENMARK TOMORROW MORNING, WHILE A DEEP LOW MOVES SLOWLY NE OVER THE CENTRAL ATLANTIC. ASSOCIATED FRONTS MOVING NE WILL AFFECT THE NORTH SEA AT TIMES FROM TONIGHT."
"20Apr2002_14.prn","F1",20/4/2002 13:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         20-Apr   2002 HIGH PRESSURE FROM SOUTHERN SCANDINAVIA TO SPAIN WILL BE NEAR STATIONARY BEFORE DECLINING EAST DURING MONDAY. A FRONT FROM ICELAND TO WEST SCOTLAND TO SOUTHERN IRELAND WILL MOVE ENE TO BE OVER THE EAST SHETLAND BASIN TOMORROW MORNING. A WAVE ON THE FRONT WILL MOVE NE AND WILL PASS CLOSE TO THE SHETLANDS LATER TOMORROW. THE FRONT WILL CLEAR THE NORTHERN NORTH SEA DURING MONDAY. ANOTHER FRONTAL SYSTEM WILL MOVE EAST AND WILL AFFECT THE NORTHERN NORTH SEA FROM LATER MONDAY.  -"
"20Aug2001_15.prn","F2",20/8/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           20-Aug   2001 DEEPENING DEPRESSION WEST OF THE BRITISH ISLES WILL MOVE QUICKLY NORTHWARDS TO BE 976MB OFF THE SOUTH OF ICELAND BY MIDDAY TUESDAY WITH ITS ASSOCIATED WEAKENING FRONTAL TROUGH MOVING EAST TO BE OVER THE NORTH SEA EARLY WEDNESDAY. HIGH PRESSURE OVER BISCAY WILL MOVE EASTWARDS AS IT BUILDS A RIDGE NORTHWARDS OVER SCANDINAVIA."
"20Dec2000_01.prn","F4",20/12/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        20-Dec   2000 AN AREA OF HIGH PRESSURE, EXTENDING FROM NORTHERN NORWAY TO POLAND, WILL REMAIN SLOW MOVING BUT DECLINE SLOWLY ON ITS WESTERN FLANK, AND DECLINE STEADILY ON THURSDAY. A FRONTAL TROUGH, PRESENTLY LYING FROM SOUTHERN ICELAND THROUGH SCOTLAND TO WALES, WILL REMAIN SLOW MOVING TODAY, WEAKENING AS IT MOVES AWAY NW'WARDS TOMORROW. HIGH PRESSURE WILL GRADUALLY BUILD OVER THE NORTH SEA ON FRIDAY. -"
"20Dec2000_13.prn","F2",20/12/2000 12:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        20-Dec   2000 HIGH 1034MB OVER SOUTHERN SWEDEN WILL DRIFT SOUTHWARDS TO BE 1031MB OVER EASTERN EUROPE BY FRIDAY AFTERNOON. COMPLEX AREA OF LOW PRESSURE OVER THE CENTRAL ATLANTIC WILL REMAIN SLOW MOVING WITH A SERIES OF FRONTAL WAVES RUNNING NORTHWESTWARDS TO THE WEST OF THE BRITISH ISLES. A DEPRESSION FORMING TO THE NORTH OF ICELAND ON THURSDAY WILL MOVE NORTHEASTWARDS AND DEEPEN INTRODUCING A STRENGTHENING NORTHWESTERLY WINDFLOW TO THE NORWEGIAN SEA AS HIGH PRESSURE OVER GREENLAND EXTENDS A RIDGE SOUTHEASTWARDS TO THE NORTH OF SCOTLAND BY SATURDAY."
"20Dec2001_03.prn","F5",20/12/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         20-Dec   2001 A DEPRESSION NORTH OF ICELAND WILL DEEPEN AS IT MOVES SE ACROSS THE NORWEGIAN SEA TODAY THEN CONTINUES SE ACROSS SCANDINAVIA TONIGHT AND TOMORROW MORNING. THE ASSOCIATED COLD FRONT WILL MOVE SOUTH ACROSS THE NORTH SEA THIS EVENING AND TONIGHT, WITH GALE FORCE N-NW'LY WINDS THEN PERSISTING UNTIL EARLY ON SATURDAY."
"20Dec2001_14.prn","F4",20/12/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         20-Dec   2001 LOW 998MB NEAR 64N 007E, WILL MOVE STEADILY SOUTHEAST, EXPECTED 981MB LATVIA BY SATURDAY. ASSOCIATED COLD FRONT, FROM CENTRE THROUGH FAEROES TO SE ICELAND, WILL MOVE STEADILY SOUTHWARDS TO CLEAR THE BRITISH ISLES AND NORTH SEA BY SATURDAY. RIDGE OF HIGH PRESSURE WILL BUILD BETWEEN ICELAND AND SCOTLAND, AND, OVER THE WESTERN NORWEGIAN SEA BY SATURDAY, THEN MOVE ESE INTO SCOTLAND AND CENTRAL NORWEGIAN SEA BY SUNDAY. -"
"20Feb2002_04.prn","F3",20/2/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        20-Feb   2002 LOW (981 MB),NW OF CAPE WRATH,WILL MOVE QUICKLY SE,EXPECTED (979 MB) 55N 005E BY MIDDAY TODAY REACHING NORTHERN POLAND (985 MB) BY LATE THIS EVENING.A RIDGE OF HIGH PRESSURE WILL TOPPLE SE ACROSS THE NORTH SEA ON THURSDAY MORNING AS A LOW TO THE NORTHEAST OF ICELAND MOVES EAST TO REACH HALTENBANK (965 MB) BY LATE THURSDAY EVENING. ANOTHER SERIES OF SMALL LOWS WILL MOVE EAST FROM JUST SOUTH OF ICELAND THURSDAY EVENING THROUGH FRIDAY TURNING INTO AN ELONGATED TROUGH FROM CENTRAL NORWAY TO THE DENMARK STRAIT BY LATE FRIDAY."
"20Feb2002_14.prn","F5",20/2/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        20-Feb   2002 A DEEP LOW OVER THE NORTH SEA WILL MOVE QUICKLY AWAY SE, WITH A RIDGE FOLLOWING FROM THE NW THIS EVENING. A DEEPENING LOW WILL MOVE EAST ACROSS THE NORWEGIAN SEA TOMORROW, WHILE ANOTHER DEVELOPING LOW MOVES RAPIDLY EAST TO THE SOUTH OF ICELAND TOMORROW MORNING, PASSING TO THE NORTH OF SHETLAND TOMORROW NIGHT THEN MOVING AWAY EAST INTO NORWAY ON FRIDAY."
"20Jan2001_02.prn","F3",20/1/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         20-Jan   2001 THE RIDGE OF HIGH PRESSURE OVER SOUTHERN NORWAY AND SHETLAND WILL DECLINE AND RETREAT EAST LATER TODAY.THE SHALLOW LOW NOW OVER THE SOUTHERN NORTH SEA WILL GRADUALLY FILL BY LATE THIS EVENING. ATLANTIC LOW (998 MB) 50N 27W,WILL MOVE NNE AND LATER NORTH, DEEPENING,EXPECTED (979 MB) 59N 18W BY LATE THIS EVENING AND (967 MB) NORTH OF ICELAND BY LATE SUNDAY.ANOTHER VIGOROUS ATLANTIC LOW WILL THEN MOVE EAST TO LIE WEST OF EIRE (960 MB) MIDDAY MONDAY."
"20Jan2001_15.prn","F5",20/1/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         20-Jan   2001 A DEEPENING LOW WILL MOVE NORTH ACROSS ICELAND, WITH ASSOCIATED FRONTS CROSSING THE UK TOMORROW THEN BECOMING SLOW MOVING OVER THE WESTERN NORTH SEA TOMORROW NIGHT. AN INTENSE LOW WILL MOVE EAST IN THE ATLANTIC WITH FRONTS MOVING NE ACROSS THE NORTH SEA MONDAY NIGHT AND ON TUESDAY MORNING."
"20Jan2002_15.prn","F4",20/1/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           20-Jan   2002 LOW 975MB, NEAR SHETLAND, WILL MOVE NE INTO CENTRAL NORWAY BY EARLY TOMORROW, THEN DRIFT EAST INTO THE BALTIC BY TUESDAY. ASSOCIATED COLD FRONT WILL MOVE EAST ACROSS THE NORTH SEA TONIGHT BUT WILL REMAIN SLOW MOVING JUST NORTH OF SHETLAND DURING TONIGHT. FURTHER ATLANTIC LOW IS EXPECTED 969MB, NEAR SHETLAND BY TUESDAY AFTERNOON, THEN 973MB CENTRAL NORWAY BY WEDNESDAY. -"
"20Jul2000.prn","F3",20/7/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         20-Jul   2000 THE COMPLEX LOW PRESSURE AREA OVER SCANDINAVIA WILL GRADUALLY FILL THEN EDGE EAST AND SOUTHEAST LATER TODAY.HIGH (1025 MB),SW OF EIRE, WILL BUILD AND DRIFT NNE,EXPECTED SHETLAND (1029 MB) BY MIDDAY SATURDAY.AN ATLANTIC FRONTAL SYSTEM IS MOVING EAST BETWEEN 59-62N WITH THE OCCLUDED FRONT EXPECTED TO LIE DOWN THE LENGTH OF SCANDINAVIA LATE THIS AFTERNOON/EVENING."
"20Jul2001_13.prn","F2",20/7/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           20-Jul   2001 SHALLOW LOW OVER THE SKAGERRAK WILL FILL GRADUALLY TODAY. HIGH OVER THE GREENLAND SEA WILL GRADUALLY BUILD AS IT DRIFTS EAST. DEPRESSION OVER THE MID-ATLANTIC WILL MOVE EASTWARDS TO BE 1003MB OFF NW SCOTLAND BY EARLY SUNDAY WITH ITS ASSOCIATED WEAKENING FRONTAL TROUGH NOW OVER IRELAND MOVING NE OVER THE NORTH SEA ON SATURDAY."
"20Jun2001_14.prn","F1",20/6/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        20-Jun   2001 LOW TO THE NNW OF THE SHETLANDS WILL MOVE SLOWLY EAST THEN SE AND WEAKEN TO BE TO THE WEST OF DENMARK BY LATER TOMORROW. A RIDGE FROM BISCAY TO THE WEST OF ICELAND WILL BUILD SLOWLY EAST TO BE LYING NORTH-SOUTH OVER THE BRITISH ISLES AND THE NORWEGIAN SEA BY LATE FRIDAY.  -"
"20Mar2001_03.prn","F3",20/3/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          20-Mar   2001 LOW (1002 MB),SOUTH OF SPITZBERGEN,WILL MOVE SSE-SE,TRANSFERRING INTO THE NORTHERN BALTIC SEA BY LATE WEDNESDAY.THE ASSOCIATED TROUGH WILL CROSS THE NORWEGIAN COAST THIS MORNING.THE RIDGE OF HIGH PRESSURE FROM ICELAND TO THE SOUTHERN NORTH SEA WILL SWING NE'WARDS AS THE COMPLEX ATLANTIC LOW PRESSURE AREA FORCES A SERIES OF OCCLUDING FRONTS NORTHWARDS TO AFFECT SOUTHERN ENGLAND AND THE MIDLANDS TODAY THROUGH THURSDAY.AN ATLANTIC LOW IS EXPECTED TO LIE OFF NW IRELAND (986 MB) BY LATE THURSDAY,EXPECTED OVER THE HEBRIDES (989 MB) BY LATE FRIDAY."
"20Mar2001_13.prn","F4",20/3/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          20-Mar   2001 LOW 1000MB, CENTRED NEAR 72N 012E, WILL DRIFT SOUTH TO BE NEAR 66N 012E, THEN FILL. A NEW LOW 1007MB, IS EXPECTED TO DEVELOP NEAR 65N 007E ON THURSDAY MORNING, THEN DRIFT EAST TO BE 1010MB NEAR 65N 002E BY FRIDAY. A RIDGE OF HIGH PRESSURE, EXTENDING FROM SE ICELAND THROUGH EASTERN SCOTLAND TO GERMANY, WILL GRADUALLY DECLINE NORTHWARDS DURING THE NEXT 48 HOURS. A FRONTAL TROUGH, OVER THE SOUTHERN BRITISH ISLES WILL MOVE NNE TO BE LYING FROM NORTHERN SCOTLAND THROUGH THE CENTRAL NORTH SEA TO HOLLAND BY FRIDAY."
"20Mar2002_02.prn","F3",20/3/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        20-Mar   2002 LOW (984 MB),OVER SOUTHERN SWEDEN,WILL DRIFT SLOWLY SE,FILLING. HIGH (1015 MB),JUST NE OF ICELAND WILL BUILD AND MOVE EAST,EXPECTED (1037 MB) OVER NORTHERN NORWAY BY LATE FRIDAY.THE ASSOCIATED RIDGE WILL CROSS THE EAST SHETLAND BASIN/NORTH SEA FRIDAY AFTERNOON AHEAD OF AN OCCLUDING ATLANTIC FRONT SATURDAY MORNING. A DEVELOPING ATLANTIC LOW WILL MOVE NE THEN NORTH,EXPECTED (966 MB) 56N 26W BY MIDDAY FRIDAY."
"20Mar2002_13.prn","F2",20/3/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        20-Mar   2002 LOW PRESSURE OVER SWEDEN WILL GRADUALLY FILL AS IT MOVES SOUTHEAST. HIGH PRESSURE NE OF ICELAND WILL CONTINUE TO BUILD AS IT MOVES EASTWARDS OVER SCANDINAVIA BY SATURDAY WITH ITS ASSOCIATED RIDGE TO NORTHERN SCOTLAND MOVING EAST TO THE NORTH SEA. A DEEPENING AREA OF LOW PRESSURE OVER THE ATLANTIC WILL MOVE NORTHEASTWARDS TOWARDS ICELAND WITH ITS ASSOCIATED FRONTAL TROUGHS MOVING NORTHEAST OVER THE BRITISH ISLES FRIDAY NIGHT/EARLY SATURDAY."
"20May2001_03.prn","F3",20/5/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           20-May   2001 THE TROUGH OF LOW PRESSURE LYING FROM THE LOFOTEN ISLANDS NW'WARDS WILL PERSIST AS A SEPERATE ENTITY TODAY THROUGH MONDAY. HIGH (1027 MB),OFF SW ENGLAND WITH A RIDGE TO ICELAND,WILL MOVE ENE,EXPECTED OVER THE SOUTHERN NORTH SEA BY MIDDAY TODAY WITH THE RIDGE COVERING THE EAST SHETLAND BASIN BY THIS EVENING.THE HIGH WILL HOLD OVER THE NORTH SEA BUT THE RIDGE WILL DECLINE IN THE NORTH LATER MONDAY AS A TRIPLE POINT LOW (1003 MB) DEVELOPS OFF SW ICELAND BY LATE THIS EVENING,MOVING NE,DEEPENING,EXPECTED (994 MB),69N 005E BY MIDDAY TUESDAY."
"20May2001_13.prn","F1",20/5/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           20-May   2001 HIGH COVERING THE BRITISH ISLES AND NORTH SEA WILL BE NEAR STATIONARY FOR THE NEXT FEW DAYS. A RIDGE EXTENDING INTO THE NORWEGIAN SEA WILL MOVE EAST OVERNIGHT. A LOW TO THE SW OF ICELAND WILL MOVE ENE AND DEEPEN TO BE SW OF THE LOFOTEN ISLANDS BY LATER TUESDAY. THE ASSOCIATED WARM FRONT WILL MOVE ENE ACROSS THE NORTHERN NORTH SEA TOMORROW.  -"
