"forecast","AMPM","author","Section","Index","phrasep","timephrase","matchCount","matchQuality","matchTime"
"19Mar2001_13.prn","PM","F4","2",0,0,"null",0,0,-99
"19Mar2001_13.prn","PM","F4","2",1,1,"by midnight",3,2,0
"19Mar2001_13.prn","PM","F4","2",2,1,"by morning",4,2,6
"19Mar2001_13.prn","PM","F4","3",0,0,"null",7,1,6
"19Mar2001_13.prn","PM","F4","4",0,0,"null",3,2,0
"19Mar2001_13.prn","PM","F4","4",1,1,"by midday",2,1,9
"19Mar2001_13.prn","PM","F4","4",2,1,"by midnight",2,1,18
"19Mar2002_02.prn","AM","F3","2",0,0,"null",1,3,6
"19Mar2002_02.prn","AM","F3","2",1,1,"by mid afternoon",2,2,18
"19Mar2002_02.prn","AM","F3","2",2,1,"by late evening",2,2,0
"19Mar2002_02.prn","AM","F3","3",0,0,"null",3,1,0
"19Mar2002_02.prn","AM","F3","3",1,1,"by evening",5,1,21
"19Mar2002_02.prn","AM","F3","4",0,0,"null",6,1,0
"19Mar2002_02.prn","AM","F3","4",1,1,"by evening",3,1,21
"19Mar2002_13.prn","PM","F2","2",0,0,"null",3,1,18
"19Mar2002_13.prn","PM","F2","2",1,1,"overnight",2,1,3
"19Mar2002_13.prn","PM","F2","3",0,0,"null",5,1,6
"19Mar2002_13.prn","PM","F2","3",1,0,"null",4,1,21
"19Mar2002_13.prn","PM","F2","4",0,0,"null",8,1,0
"19Mar2002_13.prn","PM","F2","4",1,1,"later",1,3,0
"19May2001_13.prn","PM","F1","2",0,0,"null",1,3,21
"19May2001_13.prn","PM","F1","2",1,1,"later",1,3,6
"19May2001_13.prn","PM","F1","3",0,0,"null",2,2,6
"19May2001_13.prn","PM","F1","3",1,0,"null",1,3,0
"19May2001_13.prn","PM","F1","4",0,0,"null",1,3,0
"19May2001_13.prn","PM","F1","4",1,1,"by midday",1,3,12
"19May2001_13.prn","PM","F1","4",2,0,"null",1,3,0
"19Nov2000_02.prn","AM","F3","2",0,0,"null",7,1,12
"19Nov2000_02.prn","AM","F3","3",0,0,"null",8,1,0
"19Nov2000_02.prn","AM","F3","3",1,1,"soon",3,2,6
"19Nov2000_02.prn","AM","F3","3",2,1,"by late evening",6,2,0
"19Nov2000_02.prn","AM","F3","4",0,0,"null",4,1,0
"19Nov2000_02.prn","AM","F3","4",1,1,"by midday",5,2,0
"19Nov2001_02.prn","AM","F3","2",0,0,"null",1,3,6
"19Nov2001_02.prn","AM","F3","2",1,1,"by evening",2,2,0
"19Nov2001_02.prn","AM","F3","3",0,0,"null",1,3,0
"19Nov2001_02.prn","AM","F3","3",1,1,"by midday",3,1,15
"19Nov2001_02.prn","AM","F3","3",2,1,"late evening",1,3,0
"19Nov2001_02.prn","AM","F3","4",0,0,"null",5,2,0
"19Nov2001_02.prn","AM","F3","4",1,1,"by late evening",2,2,0
"19Nov2001_13.prn","PM","F1","2",0,0,"null",1,3,18
"19Nov2001_13.prn","PM","F1","2",1,0,"null",1,3,6
"19Nov2001_13.prn","PM","F1","3",0,0,"null",3,2,12
"19Nov2001_13.prn","PM","F1","3",1,1,"soon",1,3,12
"19Nov2001_13.prn","PM","F1","3",3,1,"by end of period",1,3,0
"19Nov2001_13.prn","PM","F1","4",0,0,"null",1,3,0
"19Nov2001_13.prn","PM","F1","4",1,1,"by midday",1,3,12
"19Nov2001_13.prn","PM","F1","4",2,1,"later",2,2,21
"19Oct2000_04.prn","AM","F5","2",0,0,"null",6,2,9
"19Oct2000_04.prn","AM","F5","2",1,1,"evening",2,2,0
"19Oct2000_04.prn","AM","F5","3",0,0,"null",4,2,9
"19Oct2000_04.prn","AM","F5","3",1,1,"in morning",2,2,12
"19Oct2000_04.prn","AM","F5","3",2,1,"in evening",2,2,21
"19Oct2000_04.prn","AM","F5","4",0,0,"null",1,3,0
"19Oct2000_04.prn","AM","F5","4",2,1,"by midday",3,2,15
"19Oct2000_04.prn","AM","F5","4",3,1,"later",2,2,21
"19Oct2000_14.prn","PM","F1","2",0,0,"null",4,2,18
"19Oct2000_14.prn","PM","F1","2",1,0,"null",5,1,21
"19Oct2000_14.prn","PM","F1","3",0,0,"null",2,1,6
"19Oct2000_14.prn","PM","F1","3",1,0,"null",4,1,18
"19Oct2000_14.prn","PM","F1","4",0,0,"null",3,2,0
"19Oct2000_14.prn","PM","F1","4",1,1,"during morning",3,1,12
"19Oct2000_14.prn","PM","F1","4",2,1,"later",2,1,21
"19Oct2001_01.prn","AM","F1","3",0,0,"null",7,1,15
"19Oct2001_01.prn","AM","F1","3",1,1,"later",1,3,0
"19Oct2001_01.prn","AM","F1","4",0,0,"null",2,2,3
"19Oct2001_01.prn","AM","F1","4",1,1,"by afternoon",5,1,12
"19Oct2001_01.prn","AM","F1","4",2,1,"later",2,2,0
"19Oct2001_14.prn","PM","F2","2",0,0,"null",1,3,0
"19Oct2001_14.prn","PM","F2","3",0,0,"null",0,0,-99
"19Oct2001_14.prn","PM","F2","3",1,1,"later",1,3,0
"19Oct2001_14.prn","PM","F2","4",0,0,"null",3,1,0
"19Oct2001_14.prn","PM","F2","4",1,0,"null",2,2,18
"19Sep2000_03.prn","AM","F2","2",0,0,"null",3,2,9
"19Sep2000_03.prn","AM","F2","2",1,1,"by evening",1,3,15
"19Sep2000_03.prn","AM","F2","2",2,1,"later",0,0,-99
"19Sep2000_03.prn","AM","F2","3",0,0,"null",0,0,-99
"19Sep2000_03.prn","AM","F2","3",1,1,"by afternoon",0,0,-99
"19Sep2000_03.prn","AM","F2","3",2,1,"later",0,0,-99
"19Sep2000_03.prn","AM","F2","4",0,0,"null",0,0,-99
"19Sep2000_03.prn","AM","F2","4",1,0,"null",2,2,15
"19Sep2000_15.prn","PM","F5","2",0,0,"null",0,0,-99
"19Sep2000_15.prn","PM","F5","2",1,1,"tonight",3,2,0
"19Sep2000_15.prn","PM","F5","2",2,1,"by end of period",2,1,18
"19Sep2000_15.prn","PM","F5","3",0,0,"null",2,2,6
"19Sep2000_15.prn","PM","F5","3",2,1,"in evening",1,3,0
"19Sep2000_15.prn","PM","F5","4",0,0,"null",2,1,0
"19Sep2000_15.prn","PM","F5","4",1,1,"in morning",4,1,12
"19Sep2001_13.prn","PM","F5","2",0,0,"null",0,0,-99
"19Sep2001_13.prn","PM","F5","2",1,1,"soon",1,3,18
"19Sep2001_13.prn","PM","F5","2",2,1,"by 0000",3,1,0
"19Sep2001_13.prn","PM","F5","3",0,0,"null",3,2,6
"19Sep2001_13.prn","PM","F5","3",1,1,"during morning",5,2,15
"19Sep2001_13.prn","PM","F5","4",0,0,"null",1,3,0
"19Sep2001_13.prn","PM","F5","4",1,1,"by early afternoon",4,2,0
"1Apr2001_01.prn","AM","F4","2",0,0,"null",2,2,6
"1Apr2001_01.prn","AM","F4","2",1,1,"by end of period",4,2,0
"1Apr2001_01.prn","AM","F4","3",0,0,"null",1,3,0
"1Apr2001_01.prn","AM","F4","3",1,1,"by midday",1,3,12
"1Apr2001_01.prn","AM","F4","3",2,1,"by midnight",1,3,0
"1Apr2001_01.prn","AM","F4","4",0,0,"null",3,2,0
"1Apr2001_01.prn","AM","F4","4",1,1,"by midday",4,2,12
"1Apr2001_01.prn","AM","F4","4",2,1,"later",2,2,0
"1Apr2001_15.prn","PM","F5","2",0,0,"null",1,3,18
"1Apr2001_15.prn","PM","F5","2",1,1,"after midnight",1,3,6
"1Apr2001_15.prn","PM","F5","3",0,0,"null",2,1,6
"1Apr2001_15.prn","PM","F5","3",1,1,"by early evening",1,3,18
"1Apr2001_15.prn","PM","F5","3",2,1,"late evening",1,3,0
"1Apr2001_15.prn","PM","F5","4",0,0,"null",7,2,3
"1Apr2001_15.prn","PM","F5","4",1,1,"late evening",1,3,0
"1Apr2002_02.prn","AM","F2","2",0,0,"null",3,1,6
"1Apr2002_02.prn","AM","F2","2",1,1,"by afternoon",3,2,12
"1Apr2002_02.prn","AM","F2","2",2,1,"later",2,2,0
"1Apr2002_02.prn","AM","F2","3",0,0,"null",1,3,0
"1Apr2002_02.prn","AM","F2","3",1,1,"soon",5,2,18
"1Apr2002_02.prn","AM","F2","3",2,1,"later",1,3,0
"1Apr2002_02.prn","AM","F2","4",0,0,"null",4,2,0
"1Apr2002_02.prn","AM","F2","4",1,1,"soon",6,2,0
"1Apr2002_14.prn","PM","F5","2",0,0,"null",0,0,-99
"1Apr2002_14.prn","PM","F5","2",1,1,"by late evening",2,2,0
"1Apr2002_14.prn","PM","F5","2",2,1,"after midnight",1,3,6
"1Apr2002_14.prn","PM","F5","3",0,0,"null",2,1,6
"1Apr2002_14.prn","PM","F5","3",1,1,"by early afternoon",2,2,15
"1Apr2002_14.prn","PM","F5","3",2,1,"in evening",1,3,21
"1Apr2002_14.prn","PM","F5","4",0,0,"null",0,0,-99
"1Apr2002_14.prn","PM","F5","4",1,1,"by mid morning",4,2,0
"1Aug2000_14.prn","PM","F4","2",0,0,"null",0,0,-99
"1Aug2000_14.prn","PM","F4","3",0,0,"null",0,0,-99
"1Aug2000_14.prn","PM","F4","3",1,1,"later",3,2,21
"1Aug2000_14.prn","PM","F4","4",0,0,"null",0,0,-99
"1Aug2000_14.prn","PM","F4","4",1,1,"by end of period",0,0,-99
"1Aug2001_15.prn","PM","F5","2",1,1,"later tonight",1,3,6
"1Aug2001_15.prn","PM","F5","3",0,0,"null",1,3,6
"1Aug2001_15.prn","PM","F5","3",1,1,"by afternoon",3,2,21
"1Aug2001_15.prn","PM","F5","3",2,1,"later in evening",1,3,0
"1Aug2001_15.prn","PM","F5","4",0,0,"null",2,2,0
"1Aug2001_15.prn","PM","F5","4",1,1,"by evening",0,0,-99
"1Dec2000_03.prn","AM","F3","2",0,0,"null",4,1,6
"1Dec2000_03.prn","AM","F3","2",1,1,"by late afternoon",3,2,18
"1Dec2000_03.prn","AM","F3","2",2,1,"late evening",3,2,0
"1Dec2000_03.prn","AM","F3","3",0,0,"null",2,1,0
"1Dec2000_03.prn","AM","F3","3",1,1,"by evening",2,1,21
"1Dec2000_03.prn","AM","F3","4",0,0,"null",3,1,0
"1Dec2000_03.prn","AM","F3","4",1,1,"by late evening",2,2,0
"1Dec2000_15.prn","PM","F4","2",0,0,"null",1,3,21
"1Dec2000_15.prn","PM","F4","2",1,1,"from midnight",1,3,21
"1Dec2000_15.prn","PM","F4","2",2,0,"null",1,3,6
"1Dec2000_15.prn","PM","F4","3",0,0,"null",1,3,6
"1Dec2000_15.prn","PM","F4","3",1,1,"by midday",2,2,12
"1Dec2000_15.prn","PM","F4","3",2,1,"by midnight",4,1,18
"1Dec2001_02.prn","AM","F1","2",0,0,"null",1,3,6
"1Dec2001_02.prn","AM","F1","2",2,1,"later",2,1,21
"1Dec2001_02.prn","AM","F1","3",0,0,"null",1,3,0
"1Dec2001_02.prn","AM","F1","3",1,1,"soon",1,3,6
"1Dec2001_02.prn","AM","F1","3",2,0,"null",1,3,0
"1Dec2001_02.prn","AM","F1","4",0,0,"null",2,2,0
"1Dec2001_02.prn","AM","F1","4",2,1,"later",1,3,0
"1Dec2001_14.prn","PM","F5","2",0,0,"null",0,0,-99
"1Dec2001_14.prn","PM","F5","2",1,1,"by evening",0,0,-99
"1Dec2001_14.prn","PM","F5","2",2,1,"by midnight",1,3,21
"1Dec2001_14.prn","PM","F5","2",3,1,"by 0600",1,3,6
"1Dec2001_14.prn","PM","F5","3",0,0,"null",1,3,6
"1Dec2001_14.prn","PM","F5","3",1,1,"by midday",2,2,12
"1Dec2001_14.prn","PM","F5","3",2,1,"by mid evening",2,1,21
"1Dec2001_14.prn","PM","F5","4",0,0,"null",7,2,3
"1Dec2001_14.prn","PM","F5","4",2,1,"during evening",1,3,0
"1Feb2001_01.prn","AM","F3","2",0,0,"null",1,3,6
"1Feb2001_01.prn","AM","F3","2",1,1,"by late evening",2,2,0
"1Feb2001_01.prn","AM","F3","3",0,0,"null",1,3,0
"1Feb2001_01.prn","AM","F3","3",1,1,"by midday",3,2,12
"1Feb2001_01.prn","AM","F3","3",2,1,"by late evening",2,2,0
"1Feb2001_01.prn","AM","F3","4",0,0,"null",3,1,0
"1Feb2001_01.prn","AM","F3","4",1,1,"by midday",4,1,15
"1Feb2001_01.prn","AM","F3","4",2,1,"later",1,3,0
"1Feb2001_13.prn","PM","F2","2",0,0,"null",1,3,18
"1Feb2001_13.prn","PM","F2","2",1,1,"overnight",0,0,-99
"1Feb2001_13.prn","PM","F2","3",0,0,"null",1,3,12
"1Feb2001_13.prn","PM","F2","3",1,1,"later",3,2,0
"1Feb2001_13.prn","PM","F2","4",0,0,"null",4,2,0
"1Feb2001_13.prn","PM","F2","4",1,1,"later",0,0,-99
"1Feb2002_03.prn","AM","F3","2",0,0,"null",2,2,6
"1Feb2002_03.prn","AM","F3","2",1,1,"by late afternoon",1,3,18
"1Feb2002_03.prn","AM","F3","2",2,1,"late evening",1,3,0
"1Feb2002_03.prn","AM","F3","3",0,0,"null",2,2,0
"1Feb2002_03.prn","AM","F3","3",1,1,"by midday",5,1,12
"1Feb2002_03.prn","AM","F3","4",0,0,"null",5,1,0
"1Feb2002_03.prn","AM","F3","4",1,1,"late evening",1,3,0
"1Feb2002_16.prn","PM","F4","2",0,0,"null",0,0,-99
"1Feb2002_16.prn","PM","F4","2",1,1,"by mid evening",1,3,21
"1Feb2002_16.prn","PM","F4","2",2,1,"by midnight",2,2,0
"1Feb2002_16.prn","PM","F4","2",3,1,"later",2,2,6
"1Feb2002_16.prn","PM","F4","3",0,0,"null",1,3,6
"1Feb2002_16.prn","PM","F4","3",1,1,"by midday",3,2,15
"1Feb2002_16.prn","PM","F4","3",2,1,"later",2,2,0
"1Feb2002_16.prn","PM","F4","4",0,0,"null",9,2,12
"1Feb2002_16.prn","PM","F4","4",1,1,"by evening",8,1,18
"1Jan2001_01.prn","AM","F4","2",0,0,"null",2,2,6
"1Jan2001_01.prn","AM","F4","2",1,1,"soon",3,1,9
"1Jan2001_01.prn","AM","F4","2",2,1,"afternoon",1,3,15
"1Jan2001_01.prn","AM","F4","2",3,1,"evening",3,2,18
"1Jan2001_01.prn","AM","F4","3",0,0,"null",4,2,6
"1Jan2001_01.prn","AM","F4","3",1,0,"null",5,2,0
"1Jan2001_01.prn","AM","F4","4",0,0,"null",1,3,0
"1Jan2001_01.prn","AM","F4","4",1,0,"null",4,2,18
"1Jan2001_14.prn","PM","F1","2",0,0,"null",1,3,18
"1Jan2001_14.prn","PM","F1","2",1,1,"soon",1,3,21
"1Jan2001_14.prn","PM","F1","2",2,1,"later",3,2,6
"1Jan2001_14.prn","PM","F1","3",0,0,"null",1,3,6
"1Jan2001_14.prn","PM","F1","3",1,1,"soon",3,2,15
"1Jan2001_14.prn","PM","F1","3",2,1,"later",1,3,0
"1Jan2001_14.prn","PM","F1","4",0,0,"null",4,1,0
"1Jan2001_14.prn","PM","F1","4",1,1,"by late morning",1,3,9
"1Jan2001_14.prn","PM","F1","4",3,1,"later",4,1,18
"1Jul2001_14.prn","PM","F4","2",0,0,"null",0,0,-99
"1Jul2001_14.prn","PM","F4","2",1,1,"soon",0,0,-99
"1Jul2001_14.prn","PM","F4","2",2,1,"by midnight",1,3,0
"1Jul2001_14.prn","PM","F4","2",3,1,"by morning",2,2,6
"1Jul2001_14.prn","PM","F4","3",0,0,"null",7,1,6
"1Jul2001_14.prn","PM","F4","3",1,1,"by afternoon",6,1,12
"1Jul2001_14.prn","PM","F4","3",2,1,"later",7,1,9
"1Jul2001_14.prn","PM","F4","4",0,0,"null",1,3,0
"1Jul2001_14.prn","PM","F4","4",1,1,"during morning",1,3,12
"1Jul2001_14.prn","PM","F4","4",2,1,"by midnight",1,3,0
"1Jun2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"1Jun2001_15.prn","PM","F5","2",1,1,"tonight",2,2,3
"1Jun2001_15.prn","PM","F5","2",2,1,"later",1,3,6
"1Jun2001_15.prn","PM","F5","3",0,0,"null",3,1,6
"1Jun2001_15.prn","PM","F5","3",1,1,"soon",3,1,15
"1Jun2001_15.prn","PM","F5","4",0,0,"null",0,0,-99
"1Jun2001_15.prn","PM","F5","4",1,1,"by early afternoon",2,1,9
"1Jun2001_15.prn","PM","F5","4",2,1,"by late evening",2,2,0
"1Mar2001_13.prn","PM","F2","3",0,0,"null",0,0,-99
"1Mar2001_13.prn","PM","F2","3",1,0,"null",2,2,15
"1Mar2001_13.prn","PM","F2","4",0,0,"null",1,3,0
"1Mar2001_13.prn","PM","F2","4",1,1,"later",2,1,21
"1Mar2002_02.prn","AM","F1","2",0,0,"null",1,3,6
"1Mar2002_02.prn","AM","F1","2",1,1,"by afternoon",2,2,21
"1Mar2002_02.prn","AM","F1","2",2,1,"later",1,3,0
"1Mar2002_02.prn","AM","F1","3",0,0,"null",3,2,9
"1Mar2002_02.prn","AM","F1","3",2,1,"by evening",0,0,-99
"1Mar2002_02.prn","AM","F1","3",3,1,"later",1,3,0
"1Mar2002_02.prn","AM","F1","4",0,0,"null",1,3,0
"1Mar2002_02.prn","AM","F1","4",1,1,"very soon",1,3,6
"1Mar2002_02.prn","AM","F1","4",2,0,"null",1,3,0
"1Mar2002_14.prn","PM","F5","2",0,0,"null",1,3,18
"1Mar2002_14.prn","PM","F5","2",1,1,"late evening",1,3,0
"1Mar2002_14.prn","PM","F5","2",2,1,"by 0600",1,3,6
"1Mar2002_14.prn","PM","F5","3",0,0,"null",1,3,6
"1Mar2002_14.prn","PM","F5","3",1,1,"in afternoon",0,0,-99
"1Mar2002_14.prn","PM","F5","3",2,1,"in evening",1,3,0
"1Mar2002_14.prn","PM","F5","4",0,0,"null",2,2,0
"1Mar2002_14.prn","PM","F5","4",1,1,"soon",2,2,6
"1Mar2002_14.prn","PM","F5","4",2,1,"by evening",1,3,18
"1Mar2002_14.prn","PM","F5","4",3,1,"later",2,2,0
"1May2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"1May2001_15.prn","PM","F5","2",1,1,"evening",2,2,3
"1May2001_15.prn","PM","F5","2",2,1,"later in night",1,3,6
"1May2001_15.prn","PM","F5","3",0,0,"null",2,2,6
"1May2001_15.prn","PM","F5","3",1,1,"in morning",3,1,12
"1May2001_15.prn","PM","F5","3",2,1,"mid evening",1,3,0
"1May2001_15.prn","PM","F5","4",0,0,"null",1,3,0
"1May2001_15.prn","PM","F5","4",1,1,"by early afternoon",3,2,15
"1May2001_15.prn","PM","F5","4",2,1,"in evening",1,3,0
"1May2002_04.prn","AM","F2","2",0,0,"null",0,0,-99
"1May2002_04.prn","AM","F2","2",2,1,"later",2,1,9
"1May2002_04.prn","AM","F2","3",0,0,"null",3,1,0
"1May2002_04.prn","AM","F2","4",0,0,"null",0,0,-99
"1May2002_04.prn","AM","F2","4",1,1,"soon",3,2,15
"1May2002_13.prn","PM","F5","2",0,0,"null",0,0,-99
"1May2002_13.prn","PM","F5","2",1,1,"tonight",3,2,0
"1May2002_13.prn","PM","F5","2",2,1,"by end of period",2,1,18
"1May2002_13.prn","PM","F5","4",0,0,"null",1,3,0
"1May2002_13.prn","PM","F5","4",1,1,"by mid morning",3,2,9
"1Nov2000_02.prn","AM","F3","2",0,0,"null",1,3,6
"1Nov2000_02.prn","AM","F3","2",1,0,"null",4,1,15
"1Nov2000_02.prn","AM","F3","3",0,0,"null",1,3,0
"1Nov2000_02.prn","AM","F3","3",1,1,"by midday",3,2,12
"1Nov2000_02.prn","AM","F3","3",3,1,"late evening",1,3,0
"1Nov2000_02.prn","AM","F3","4",0,0,"null",2,2,0
"1Nov2000_02.prn","AM","F3","4",1,1,"by midday",1,3,12
"1Nov2000_02.prn","AM","F3","4",2,1,"by late evening",2,2,0
"1Nov2000_15.prn","PM","F1","2",0,0,"null",0,0,-99
"1Nov2000_15.prn","PM","F1","2",2,1,"later",2,1,3
"1Nov2000_15.prn","PM","F1","3",0,0,"null",3,1,15
"1Nov2000_15.prn","PM","F1","3",1,1,"soon",2,2,12
"1Nov2000_15.prn","PM","F1","3",2,0,"null",1,3,0
"1Nov2000_15.prn","PM","F1","4",0,0,"null",1,3,0
"1Nov2000_15.prn","PM","F1","4",1,1,"by afternoon",1,3,15
"1Nov2000_15.prn","PM","F1","4",2,1,"later",1,3,0
"1Nov2001_03.prn","AM","F4","2",0,0,"null",1,3,6
"1Nov2001_03.prn","AM","F4","2",1,1,"by midday",1,3,12
"1Nov2001_03.prn","AM","F4","2",2,1,"by evening",1,3,18
"1Nov2001_03.prn","AM","F4","2",3,1,"later",1,3,0
"1Nov2001_03.prn","AM","F4","3",0,0,"null",3,2,18
"1Nov2001_03.prn","AM","F4","3",1,1,"by late morning",4,1,9
"1Nov2001_03.prn","AM","F4","3",2,1,"by evening",3,2,18
"1Nov2001_03.prn","AM","F4","3",3,1,"later",1,3,0
"1Nov2001_03.prn","AM","F4","4",0,0,"null",3,1,0
"1Nov2001_03.prn","AM","F4","4",1,1,"by end of period",1,3,0
"1Nov2001_13.prn","PM","F1","2",0,0,"null",0,0,-99
"1Nov2001_13.prn","PM","F1","2",1,1,"soon",3,1,0
"1Nov2001_13.prn","PM","F1","3",0,0,"null",4,1,12
"1Nov2001_13.prn","PM","F1","3",1,1,"later",1,3,0
"1Nov2001_13.prn","PM","F1","4",0,0,"null",4,1,0
"1Nov2001_13.prn","PM","F1","4",1,0,"null",2,1,21
"1Oct2000_03.prn","AM","F3","2",0,0,"null",2,2,6
"1Oct2000_03.prn","AM","F3","2",1,1,"by evening",2,2,0
"1Oct2000_03.prn","AM","F3","3",0,0,"null",2,2,0
"1Oct2000_03.prn","AM","F3","3",1,1,"by midday",2,2,12
"1Oct2000_03.prn","AM","F3","3",2,1,"by late evening",0,0,-99
"1Oct2000_03.prn","AM","F3","4",0,0,"null",0,0,-99
"1Oct2000_03.prn","AM","F3","4",1,1,"soon",1,3,0
"1Oct2000_03.prn","AM","F3","4",2,1,"by mid afternoon",1,3,15
"1Oct2000_03.prn","AM","F3","4",3,1,"by mid evening",3,1,6
"1Oct2000_03.prn","AM","F3","4",4,1,"by late evening",1,3,12
"1Oct2000_13.prn","PM","F2","2",0,0,"null",4,2,0
"1Oct2000_13.prn","PM","F2","3",0,0,"null",0,0,-99
"1Oct2000_13.prn","PM","F2","3",1,1,"later",2,2,21
"1Oct2000_13.prn","PM","F2","4",0,0,"null",1,3,0
"1Oct2000_13.prn","PM","F2","4",1,1,"by afternoon",3,2,15
"1Oct2000_13.prn","PM","F2","4",2,1,"later",2,2,3
"1Oct2001_15.prn","PM","F5","2",0,0,"null",4,1,18
"1Oct2001_15.prn","PM","F5","2",1,1,"tonight",0,0,-99
"1Oct2001_15.prn","PM","F5","3",0,0,"null",0,0,-99
"1Oct2001_15.prn","PM","F5","3",1,1,"by early afternoon",2,2,21
"1Oct2001_15.prn","PM","F5","3",2,1,"in evening",1,3,0
"1Oct2001_15.prn","PM","F5","4",0,0,"null",1,3,0
"1Oct2001_15.prn","PM","F5","4",1,1,"by mid evening",1,3,0
"1Sep2000_03.prn","AM","F2","2",0,0,"null",1,3,6
"1Sep2000_03.prn","AM","F2","2",1,1,"soon",0,0,-99
"1Sep2000_03.prn","AM","F2","2",2,1,"later",0,0,-99
"1Sep2000_03.prn","AM","F2","3",0,0,"null",7,2,3
"1Sep2000_03.prn","AM","F2","3",2,1,"later",3,1,21
"1Sep2000_03.prn","AM","F2","4",0,0,"null",2,1,0
"1Sep2000_03.prn","AM","F2","4",1,1,"by afternoon",0,0,-99
"1Sep2000_03.prn","AM","F2","4",2,0,"null",2,2,21
"1Sep2000_15.prn","PM","F4","2",0,0,"null",0,0,-99
"1Sep2000_15.prn","PM","F4","2",1,1,"by morning",3,2,6
"1Sep2000_15.prn","PM","F4","3",0,0,"null",4,1,6
"1Sep2000_15.prn","PM","F4","3",1,1,"by afternoon",4,1,12
"1Sep2000_15.prn","PM","F4","3",2,1,"later",4,1,6
"1Sep2000_15.prn","PM","F4","4",0,0,"null",3,1,0
"1Sep2000_15.prn","PM","F4","4",1,1,"later",1,3,0
"1Sep2001_04.prn","AM","F3","3",0,0,"null",1,3,0
"1Sep2001_04.prn","AM","F3","3",1,1,"soon",3,1,3
"1Sep2001_04.prn","AM","F3","3",2,1,"by midday",4,1,6
"1Sep2001_04.prn","AM","F3","3",3,1,"by late evening",1,3,0
"1Sep2001_04.prn","AM","F3","4",0,0,"null",0,0,-99
"1Sep2001_04.prn","AM","F3","4",1,1,"soon",1,3,6
"1Sep2001_04.prn","AM","F3","4",2,1,"by evening",2,2,0
"1Sep2001_13.prn","PM","F1","3",0,0,"null",4,1,6
"1Sep2001_13.prn","PM","F1","3",1,0,"null",4,2,0
"1Sep2001_13.prn","PM","F1","4",0,0,"null",2,2,0
"1Sep2001_13.prn","PM","F1","4",2,1,"around midday",3,1,15
"1Sep2001_13.prn","PM","F1","4",3,1,"later",1,3,0
"20Apr2001_01.prn","AM","F4","2",0,0,"null",1,3,6
"20Apr2001_01.prn","AM","F4","2",1,1,"by mid afternoon",1,3,15
"20Apr2001_01.prn","AM","F4","2",2,1,"later",1,3,0
"20Apr2001_01.prn","AM","F4","3",0,0,"null",1,3,0
"20Apr2001_01.prn","AM","F4","3",1,1,"by end of period",2,2,0
"20Apr2001_01.prn","AM","F4","4",0,0,"null",4,2,0
"20Apr2001_01.prn","AM","F4","4",1,1,"by late morning",3,2,9
"20Apr2001_01.prn","AM","F4","4",2,1,"by midnight",2,2,0
"20Apr2001_13.prn","PM","F2","2",1,1,"overnight",3,2,6
"20Apr2001_13.prn","PM","F2","3",0,0,"null",2,2,6
"20Apr2001_13.prn","PM","F2","3",1,1,"by afternoon",5,2,21
"20Apr2001_13.prn","PM","F2","4",0,0,"null",3,1,15
"20Apr2002_04.prn","AM","F5","2",0,0,"null",1,3,6
"20Apr2002_04.prn","AM","F5","2",1,0,"null",2,2,0
"20Apr2002_04.prn","AM","F5","3",0,0,"null",4,2,6
"20Apr2002_04.prn","AM","F5","3",1,1,"by midday",3,2,12
"20Apr2002_04.prn","AM","F5","3",2,1,"in evening",3,2,0
"20Apr2002_04.prn","AM","F5","4",0,0,"null",2,2,0
"20Apr2002_04.prn","AM","F5","4",1,1,"in morning",3,2,9
"20Apr2002_04.prn","AM","F5","4",2,1,"in evening",3,2,21
"20Apr2002_14.prn","PM","F1","2",0,0,"null",1,3,18
"20Apr2002_14.prn","PM","F1","2",1,0,"null",3,2,6
"20Apr2002_14.prn","PM","F1","3",0,0,"null",5,1,6
"20Apr2002_14.prn","PM","F1","3",2,1,"later",1,3,0
"20Apr2002_14.prn","PM","F1","4",0,0,"null",2,1,0
"20Apr2002_14.prn","PM","F1","4",1,0,"null",2,1,21
"20Aug2001_15.prn","PM","F2","2",0,0,"null",0,0,-99
"20Aug2001_15.prn","PM","F2","2",2,1,"later",0,0,-99
"20Aug2001_15.prn","PM","F2","3",0,0,"null",1,3,9
"20Aug2001_15.prn","PM","F2","3",1,1,"by afternoon",5,1,18
"20Aug2001_15.prn","PM","F2","4",0,0,"null",1,3,0
"20Aug2001_15.prn","PM","F2","4",1,1,"by afternoon",0,0,-99
"20Aug2001_15.prn","PM","F2","4",2,1,"later",1,3,0
"20Dec2000_01.prn","AM","F4","2",0,0,"null",4,1,6
"20Dec2000_01.prn","AM","F4","2",1,1,"by evening",4,1,21
"20Dec2000_01.prn","AM","F4","3",0,0,"null",2,2,0
"20Dec2000_01.prn","AM","F4","3",1,1,"by midday",1,3,12
"20Dec2000_01.prn","AM","F4","3",2,1,"by midnight",2,1,21
"20Dec2000_01.prn","AM","F4","4",0,0,"null",1,3,0
"20Dec2000_01.prn","AM","F4","4",1,1,"by end of period",1,3,0
"20Dec2000_13.prn","PM","F2","2",0,0,"null",0,0,-99
"20Dec2000_13.prn","PM","F2","2",1,1,"overnight",1,3,6
